CONSULTANT,DEALER,DEALER PROGRAM,DIST,"Month, Year of SurveyDate",NATL,REGION CODE,Avg. WREC_SCORE,Count of WREC_SCORE
Non-Prog,NM012 LARRY H. MILLER HYUNDAI ALBUQU,Non-Prog,SC7,August 2017,NL,SC,0.895061728,162
Non-Prog,NM012 LARRY H. MILLER HYUNDAI ALBUQU,Non-Prog,SC7,September 2017,NL,SC,0.925170068,147
Non-Prog,NM014 ROSWELL HYUNDAI,Non-Prog,SC7,January 2017,NL,SC,0.846153846,13
Non-Prog,NM014 ROSWELL HYUNDAI,Non-Prog,SC7,February 2017,NL,SC,1,14
Non-Prog,NM014 ROSWELL HYUNDAI,Non-Prog,SC7,March 2017,NL,SC,1,19
Non-Prog,NM014 ROSWELL HYUNDAI,Non-Prog,SC7,April 2017,NL,SC,0.8,5
Non-Prog,NM014 ROSWELL HYUNDAI,Non-Prog,SC7,May 2017,NL,SC,0.875,16
Non-Prog,NM014 ROSWELL HYUNDAI,Non-Prog,SC7,June 2017,NL,SC,1,19
Non-Prog,NM014 ROSWELL HYUNDAI,Non-Prog,SC7,July 2017,NL,SC,1,11
Non-Prog,NM014 ROSWELL HYUNDAI,Non-Prog,SC7,August 2017,NL,SC,0.947368421,19
Non-Prog,NM014 ROSWELL HYUNDAI,Non-Prog,SC7,September 2017,NL,SC,1,15
Non-Prog,NM020 HAMILTON HYUNDAI,Non-Prog,SC7,January 2017,NL,SC,0.833333333,6
Non-Prog,NM020 HAMILTON HYUNDAI,Non-Prog,SC7,February 2017,NL,SC,1,3
Non-Prog,NM020 HAMILTON HYUNDAI,Non-Prog,SC7,March 2017,NL,SC,1,3
Non-Prog,NM020 HAMILTON HYUNDAI,Non-Prog,SC7,April 2017,NL,SC,1,2
Non-Prog,NM020 HAMILTON HYUNDAI,Non-Prog,SC7,May 2017,NL,SC,1,6
Non-Prog,NM020 HAMILTON HYUNDAI,Non-Prog,SC7,June 2017,NL,SC,1,6
Non-Prog,NM020 HAMILTON HYUNDAI,Non-Prog,SC7,July 2017,NL,SC,1,7
Non-Prog,NM020 HAMILTON HYUNDAI,Non-Prog,SC7,August 2017,NL,SC,1,5
Non-Prog,NM020 HAMILTON HYUNDAI,Non-Prog,SC7,September 2017,NL,SC,1,3
Non-Prog,NM022 VISION HYUNDAI,Non-Prog,SC7,February 2017,NL,SC,1,1
Non-Prog,NM022 VISION HYUNDAI,Non-Prog,SC7,March 2017,NL,SC,1,4
Non-Prog,NM022 VISION HYUNDAI,Non-Prog,SC7,April 2017,NL,SC,0.5,2
Non-Prog,NM022 VISION HYUNDAI,Non-Prog,SC7,May 2017,NL,SC,0.8,5
Non-Prog,NM022 VISION HYUNDAI,Non-Prog,SC7,June 2017,NL,SC,1,7
Non-Prog,NM022 VISION HYUNDAI,Non-Prog,SC7,July 2017,NL,SC,1,4
Non-Prog,NM022 VISION HYUNDAI,Non-Prog,SC7,August 2017,NL,SC,1,7
Non-Prog,NM022 VISION HYUNDAI,Non-Prog,SC7,September 2017,NL,SC,0.833333333,6
Non-Prog,NM023 FIESTA HYUNDAI,Non-Prog,SC7,January 2017,NL,SC,0.952380952,21
Non-Prog,NM023 FIESTA HYUNDAI,Non-Prog,SC7,February 2017,NL,SC,1,19
Non-Prog,NM023 FIESTA HYUNDAI,Non-Prog,SC7,March 2017,NL,SC,0.964285714,28
Non-Prog,NM023 FIESTA HYUNDAI,Non-Prog,SC7,April 2017,NL,SC,0.958333333,24
Non-Prog,NM023 FIESTA HYUNDAI,Non-Prog,SC7,May 2017,NL,SC,0.965517241,29
Non-Prog,NM023 FIESTA HYUNDAI,Non-Prog,SC7,June 2017,NL,SC,1,32
Non-Prog,NM023 FIESTA HYUNDAI,Non-Prog,SC7,July 2017,NL,SC,0.954545455,22
Non-Prog,NM023 FIESTA HYUNDAI,Non-Prog,SC7,August 2017,NL,SC,0.974358974,39
Non-Prog,NM023 FIESTA HYUNDAI,Non-Prog,SC7,September 2017,NL,SC,0.970588235,34
Non-Prog,TX090 GENE MESSER HYUNDAI,Non-Prog,SC7,January 2017,NL,SC,0.933333333,30
Non-Prog,TX090 GENE MESSER HYUNDAI,Non-Prog,SC7,February 2017,NL,SC,0.916666667,48
Non-Prog,TX090 GENE MESSER HYUNDAI,Non-Prog,SC7,March 2017,NL,SC,0.952380952,42
Non-Prog,TX090 GENE MESSER HYUNDAI,Non-Prog,SC7,April 2017,NL,SC,0.935483871,31
Non-Prog,TX090 GENE MESSER HYUNDAI,Non-Prog,SC7,May 2017,NL,SC,0.972972973,37
Non-Prog,TX090 GENE MESSER HYUNDAI,Non-Prog,SC7,June 2017,NL,SC,0.893617021,47
Non-Prog,TX090 GENE MESSER HYUNDAI,Non-Prog,SC7,July 2017,NL,SC,0.95,40
Non-Prog,TX090 GENE MESSER HYUNDAI,Non-Prog,SC7,August 2017,NL,SC,0.934426230,61
Non-Prog,TX090 GENE MESSER HYUNDAI,Non-Prog,SC7,September 2017,NL,SC,0.904761905,63
Non-Prog,TX098 STAR HYUNDAI,Non-Prog,SC7,January 2017,NL,SC,0.916666667,12
Non-Prog,TX098 STAR HYUNDAI,Non-Prog,SC7,February 2017,NL,SC,1,15
Non-Prog,TX098 STAR HYUNDAI,Non-Prog,SC7,March 2017,NL,SC,0.952380952,21
Non-Prog,TX098 STAR HYUNDAI,Non-Prog,SC7,April 2017,NL,SC,1,17
Non-Prog,TX098 STAR HYUNDAI,Non-Prog,SC7,May 2017,NL,SC,0.947368421,19
Non-Prog,TX098 STAR HYUNDAI,Non-Prog,SC7,June 2017,NL,SC,0.95,20
Non-Prog,TX098 STAR HYUNDAI,Non-Prog,SC7,July 2017,NL,SC,1,24
Non-Prog,TX098 STAR HYUNDAI,Non-Prog,SC7,August 2017,NL,SC,1,29
Non-Prog,TX098 STAR HYUNDAI,Non-Prog,SC7,September 2017,NL,SC,1,18
Non-Prog,TX100 HYUNDAI OF EL PASO,Non-Prog,SC7,January 2017,NL,SC,0.939024390,164
Non-Prog,TX100 HYUNDAI OF EL PASO,Non-Prog,SC7,February 2017,NL,SC,0.942857143,175
Non-Prog,TX100 HYUNDAI OF EL PASO,Non-Prog,SC7,March 2017,NL,SC,0.890410959,219
Non-Prog,TX100 HYUNDAI OF EL PASO,Non-Prog,SC7,April 2017,NL,SC,0.931034483,174
Non-Prog,TX100 HYUNDAI OF EL PASO,Non-Prog,SC7,May 2017,NL,SC,0.935135135,185
Non-Prog,TX100 HYUNDAI OF EL PASO,Non-Prog,SC7,June 2017,NL,SC,0.866141732,254
Non-Prog,TX100 HYUNDAI OF EL PASO,Non-Prog,SC7,July 2017,NL,SC,0.856,250
Non-Prog,TX100 HYUNDAI OF EL PASO,Non-Prog,SC7,August 2017,NL,SC,0.861423221,267
Non-Prog,TX100 HYUNDAI OF EL PASO,Non-Prog,SC7,September 2017,NL,SC,0.918269231,208
Non-Prog,TX105 LITHIA HYUNDAI OF ODESSA,Non-Prog,SC7,January 2017,NL,SC,0.857142857,7
Non-Prog,TX105 LITHIA HYUNDAI OF ODESSA,Non-Prog,SC7,February 2017,NL,SC,0.8,10
Non-Prog,TX105 LITHIA HYUNDAI OF ODESSA,Non-Prog,SC7,March 2017,NL,SC,0.857142857,7
Non-Prog,TX105 LITHIA HYUNDAI OF ODESSA,Non-Prog,SC7,April 2017,NL,SC,1,8
Non-Prog,TX105 LITHIA HYUNDAI OF ODESSA,Non-Prog,SC7,May 2017,NL,SC,0.714285714,7
Non-Prog,TX105 LITHIA HYUNDAI OF ODESSA,Non-Prog,SC7,June 2017,NL,SC,1,8
Non-Prog,TX105 LITHIA HYUNDAI OF ODESSA,Non-Prog,SC7,July 2017,NL,SC,0.909090909,11
Non-Prog,TX105 LITHIA HYUNDAI OF ODESSA,Non-Prog,SC7,August 2017,NL,SC,0.875,8
Non-Prog,TX105 LITHIA HYUNDAI OF ODESSA,Non-Prog,SC7,September 2017,NL,SC,0.933333333,15
Non-Prog,TX152 AMARILLO HYUNDAI,Non-Prog,SC7,January 2017,NL,SC,0.923076923,13
Non-Prog,TX152 AMARILLO HYUNDAI,Non-Prog,SC7,February 2017,NL,SC,1,13
Non-Prog,TX152 AMARILLO HYUNDAI,Non-Prog,SC7,March 2017,NL,SC,0.928571429,14
Non-Prog,TX152 AMARILLO HYUNDAI,Non-Prog,SC7,April 2017,NL,SC,1,15
Non-Prog,TX152 AMARILLO HYUNDAI,Non-Prog,SC7,May 2017,NL,SC,1,16
Non-Prog,TX152 AMARILLO HYUNDAI,Non-Prog,SC7,June 2017,NL,SC,1,14
Non-Prog,TX152 AMARILLO HYUNDAI,Non-Prog,SC7,July 2017,NL,SC,0.947368421,19
Non-Prog,TX152 AMARILLO HYUNDAI,Non-Prog,SC7,August 2017,NL,SC,1,24
Non-Prog,TX152 AMARILLO HYUNDAI,Non-Prog,SC7,September 2017,NL,SC,0.954545455,22
Non-Prog,LA007 M&M HYUNDAI,Non-Prog,SCA,January 2017,NL,SC,1,2
Non-Prog,LA007 M&M HYUNDAI,Non-Prog,SCA,February 2017,NL,SC,1,4
Non-Prog,LA007 M&M HYUNDAI,Non-Prog,SCA,March 2017,NL,SC,1,6
Non-Prog,LA007 M&M HYUNDAI,Non-Prog,SCA,April 2017,NL,SC,1,14
Non-Prog,LA007 M&M HYUNDAI,Non-Prog,SCA,May 2017,NL,SC,1,9
Non-Prog,LA007 M&M HYUNDAI,Non-Prog,SCA,June 2017,NL,SC,1,7
Non-Prog,LA007 M&M HYUNDAI,Non-Prog,SCA,August 2017,NL,SC,0.947368421,19
Non-Prog,LA007 M&M HYUNDAI,Non-Prog,SCA,September 2017,NL,SC,1,18
Non-Prog,LA032 MIKE MORGAN HYUNDAI,Non-Prog,SCA,January 2017,NL,SC,1,23
Non-Prog,LA032 MIKE MORGAN HYUNDAI,Non-Prog,SCA,February 2017,NL,SC,0.928571429,28
Non-Prog,LA032 MIKE MORGAN HYUNDAI,Non-Prog,SCA,March 2017,NL,SC,0.96,50
Non-Prog,LA032 MIKE MORGAN HYUNDAI,Non-Prog,SCA,April 2017,NL,SC,0.931034483,29
Non-Prog,LA032 MIKE MORGAN HYUNDAI,Non-Prog,SCA,May 2017,NL,SC,0.925,40
Non-Prog,LA032 MIKE MORGAN HYUNDAI,Non-Prog,SCA,June 2017,NL,SC,1,34
Non-Prog,LA032 MIKE MORGAN HYUNDAI,Non-Prog,SCA,July 2017,NL,SC,0.926829268,41
Non-Prog,LA032 MIKE MORGAN HYUNDAI,Non-Prog,SCA,August 2017,NL,SC,0.933333333,45
Non-Prog,LA032 MIKE MORGAN HYUNDAI,Non-Prog,SCA,September 2017,NL,SC,0.951219512,41
Non-Prog,LA034 INTERSTATE HYUNDAI,Non-Prog,SCA,January 2017,NL,SC,1,9
Non-Prog,LA034 INTERSTATE HYUNDAI,Non-Prog,SCA,February 2017,NL,SC,1,13
Non-Prog,LA034 INTERSTATE HYUNDAI,Non-Prog,SCA,March 2017,NL,SC,0.916666667,12
Non-Prog,LA034 INTERSTATE HYUNDAI,Non-Prog,SCA,April 2017,NL,SC,1,15
Non-Prog,LA034 INTERSTATE HYUNDAI,Non-Prog,SCA,May 2017,NL,SC,1,16
Non-Prog,LA034 INTERSTATE HYUNDAI,Non-Prog,SCA,June 2017,NL,SC,1,14
Non-Prog,LA034 INTERSTATE HYUNDAI,Non-Prog,SCA,July 2017,NL,SC,1,13
Non-Prog,LA034 INTERSTATE HYUNDAI,Non-Prog,SCA,August 2017,NL,SC,0.933333333,15
Non-Prog,LA034 INTERSTATE HYUNDAI,Non-Prog,SCA,September 2017,NL,SC,0.818181818,11
Non-Prog,TX112 RANDALL NOE HYUNDAI,Non-Prog,SCA,January 2017,NL,SC,1,11
Non-Prog,TX112 RANDALL NOE HYUNDAI,Non-Prog,SCA,February 2017,NL,SC,0.9,10
Non-Prog,TX112 RANDALL NOE HYUNDAI,Non-Prog,SCA,March 2017,NL,SC,0.888888889,9
Non-Prog,TX112 RANDALL NOE HYUNDAI,Non-Prog,SCA,April 2017,NL,SC,1,8
Non-Prog,TX112 RANDALL NOE HYUNDAI,Non-Prog,SCA,May 2017,NL,SC,1,9
Non-Prog,TX112 RANDALL NOE HYUNDAI,Non-Prog,SCA,June 2017,NL,SC,0.727272727,11
Non-Prog,TX112 RANDALL NOE HYUNDAI,Non-Prog,SCA,July 2017,NL,SC,1,2
Non-Prog,TX112 RANDALL NOE HYUNDAI,Non-Prog,SCA,August 2017,NL,SC,0.583333333,12
Non-Prog,TX112 RANDALL NOE HYUNDAI,Non-Prog,SCA,September 2017,NL,SC,0.933333333,15
Non-Prog,TX118 ORR HYUNDAI,Non-Prog,SCA,January 2017,NL,SC,0.976190476,42
Non-Prog,TX118 ORR HYUNDAI,Non-Prog,SCA,February 2017,NL,SC,0.971428571,35
Non-Prog,TX118 ORR HYUNDAI,Non-Prog,SCA,March 2017,NL,SC,0.979166667,48
Non-Prog,TX118 ORR HYUNDAI,Non-Prog,SCA,April 2017,NL,SC,1,40
Non-Prog,TX118 ORR HYUNDAI,Non-Prog,SCA,May 2017,NL,SC,0.976190476,42
Non-Prog,TX118 ORR HYUNDAI,Non-Prog,SCA,June 2017,NL,SC,0.944444444,54
Non-Prog,TX118 ORR HYUNDAI,Non-Prog,SCA,July 2017,NL,SC,0.980392157,51
Non-Prog,TX118 ORR HYUNDAI,Non-Prog,SCA,August 2017,NL,SC,0.957746479,71
Non-Prog,TX118 ORR HYUNDAI,Non-Prog,SCA,September 2017,NL,SC,0.942857143,70
Non-Prog,TX131 FENTON HYUNDAI OF MESQUITE,Non-Prog,SCA,January 2017,NL,SC,0.791044776,67
Non-Prog,TX131 FENTON HYUNDAI OF MESQUITE,Non-Prog,SCA,February 2017,NL,SC,0.772727273,66
Non-Prog,TX131 FENTON HYUNDAI OF MESQUITE,Non-Prog,SCA,March 2017,NL,SC,0.877551020,98
Non-Prog,TX131 FENTON HYUNDAI OF MESQUITE,Non-Prog,SCA,April 2017,NL,SC,0.841463415,82
Non-Prog,TX131 FENTON HYUNDAI OF MESQUITE,Non-Prog,SCA,May 2017,NL,SC,0.884210526,95
Non-Prog,TX131 FENTON HYUNDAI OF MESQUITE,Non-Prog,SCA,June 2017,NL,SC,0.889763780,127
Non-Prog,TX131 FENTON HYUNDAI OF MESQUITE,Non-Prog,SCA,July 2017,NL,SC,0.917355372,121
Non-Prog,TX131 FENTON HYUNDAI OF MESQUITE,Non-Prog,SCA,August 2017,NL,SC,0.860294118,136
Non-Prog,TX131 FENTON HYUNDAI OF MESQUITE,Non-Prog,SCA,September 2017,NL,SC,0.867346939,98
Non-Prog,TX132 HUFFINES HYUNDAI MCKINNEY,Non-Prog,SCA,January 2017,NL,SC,0.927835052,97
Non-Prog,TX132 HUFFINES HYUNDAI MCKINNEY,Non-Prog,SCA,February 2017,NL,SC,0.962962963,81
Non-Prog,TX132 HUFFINES HYUNDAI MCKINNEY,Non-Prog,SCA,March 2017,NL,SC,0.979591837,98
Non-Prog,TX132 HUFFINES HYUNDAI MCKINNEY,Non-Prog,SCA,April 2017,NL,SC,0.92,75
Non-Prog,TX132 HUFFINES HYUNDAI MCKINNEY,Non-Prog,SCA,May 2017,NL,SC,0.939130435,115
Non-Prog,TX132 HUFFINES HYUNDAI MCKINNEY,Non-Prog,SCA,June 2017,NL,SC,0.962962963,108
Non-Prog,TX132 HUFFINES HYUNDAI MCKINNEY,Non-Prog,SCA,July 2017,NL,SC,0.928571429,154
Non-Prog,TX132 HUFFINES HYUNDAI MCKINNEY,Non-Prog,SCA,August 2017,NL,SC,0.951388889,144
Non-Prog,TX132 HUFFINES HYUNDAI MCKINNEY,Non-Prog,SCA,September 2017,NL,SC,0.943548387,124
Non-Prog,TX151 HYUNDAI OF LONGVIEW,Non-Prog,SCA,January 2017,NL,SC,1,21
Non-Prog,TX151 HYUNDAI OF LONGVIEW,Non-Prog,SCA,February 2017,NL,SC,1,19
Non-Prog,TX151 HYUNDAI OF LONGVIEW,Non-Prog,SCA,March 2017,NL,SC,0.882352941,17
Non-Prog,TX151 HYUNDAI OF LONGVIEW,Non-Prog,SCA,April 2017,NL,SC,0.947368421,19
Non-Prog,TX151 HYUNDAI OF LONGVIEW,Non-Prog,SCA,May 2017,NL,SC,0.961538462,26
Non-Prog,TX151 HYUNDAI OF LONGVIEW,Non-Prog,SCA,June 2017,NL,SC,0.962962963,27
Non-Prog,TX151 HYUNDAI OF LONGVIEW,Non-Prog,SCA,July 2017,NL,SC,0.918918919,37
Non-Prog,TX151 HYUNDAI OF LONGVIEW,Non-Prog,SCA,August 2017,NL,SC,0.970588235,34
Non-Prog,TX151 HYUNDAI OF LONGVIEW,Non-Prog,SCA,September 2017,NL,SC,0.978723404,47
Non-Prog,TX159 YOUNG HYUNDAI,Non-Prog,SCA,January 2017,NL,SC,1,39
Non-Prog,TX159 YOUNG HYUNDAI,Non-Prog,SCA,February 2017,NL,SC,1,53
Non-Prog,TX159 YOUNG HYUNDAI,Non-Prog,SCA,March 2017,NL,SC,0.972222222,72
Non-Prog,TX165 BOB STALLINGS HYUNDAI,Non-Prog,SCA,January 2017,NL,SC,0.964285714,28
Non-Prog,TX165 BOB STALLINGS HYUNDAI,Non-Prog,SCA,February 2017,NL,SC,0.866666667,30
Non-Prog,TX165 BOB STALLINGS HYUNDAI,Non-Prog,SCA,March 2017,NL,SC,0.909090909,22
Non-Prog,TX165 BOB STALLINGS HYUNDAI,Non-Prog,SCA,April 2017,NL,SC,0.964285714,28
Non-Prog,TX165 BOB STALLINGS HYUNDAI,Non-Prog,SCA,May 2017,NL,SC,0.96,25
Non-Prog,TX165 BOB STALLINGS HYUNDAI,Non-Prog,SCA,June 2017,NL,SC,0.928571429,42
Non-Prog,TX165 BOB STALLINGS HYUNDAI,Non-Prog,SCA,July 2017,NL,SC,0.975609756,41
Non-Prog,TX165 BOB STALLINGS HYUNDAI,Non-Prog,SCA,August 2017,NL,SC,0.936170213,47
Non-Prog,TX165 BOB STALLINGS HYUNDAI,Non-Prog,SCA,September 2017,NL,SC,0.972972973,37
Non-Prog,TX178 GREENVILLE HYUNDAI,Non-Prog,SCA,January 2017,NL,SC,1,20
Non-Prog,TX178 GREENVILLE HYUNDAI,Non-Prog,SCA,February 2017,NL,SC,0.882352941,17
Non-Prog,TX178 GREENVILLE HYUNDAI,Non-Prog,SCA,March 2017,NL,SC,0.9375,16
Non-Prog,TX178 GREENVILLE HYUNDAI,Non-Prog,SCA,April 2017,NL,SC,0.904761905,21
Non-Prog,TX178 GREENVILLE HYUNDAI,Non-Prog,SCA,May 2017,NL,SC,0.823529412,17
Non-Prog,TX178 GREENVILLE HYUNDAI,Non-Prog,SCA,June 2017,NL,SC,0.904761905,21
Non-Prog,TX178 GREENVILLE HYUNDAI,Non-Prog,SCA,July 2017,NL,SC,0.925925926,27
Non-Prog,TX178 GREENVILLE HYUNDAI,Non-Prog,SCA,August 2017,NL,SC,0.928571429,28
Non-Prog,TX178 GREENVILLE HYUNDAI,Non-Prog,SCA,September 2017,NL,SC,0.904761905,21
Non-Prog,TX182 AUTONATION HYUNDAI TYLER,Non-Prog,SCA,January 2017,NL,SC,0.967741935,31
Non-Prog,TX182 AUTONATION HYUNDAI TYLER,Non-Prog,SCA,February 2017,NL,SC,0.838709677,31
Non-Prog,TX182 AUTONATION HYUNDAI TYLER,Non-Prog,SCA,March 2017,NL,SC,0.875,32
Non-Prog,TX182 AUTONATION HYUNDAI TYLER,Non-Prog,SCA,April 2017,NL,SC,0.852941176,34
Non-Prog,TX182 AUTONATION HYUNDAI TYLER,Non-Prog,SCA,May 2017,NL,SC,0.909090909,33
Non-Prog,TX182 AUTONATION HYUNDAI TYLER,Non-Prog,SCA,June 2017,NL,SC,0.846153846,39
Non-Prog,TX182 AUTONATION HYUNDAI TYLER,Non-Prog,SCA,July 2017,NL,SC,0.763157895,38
Non-Prog,TX182 AUTONATION HYUNDAI TYLER,Non-Prog,SCA,August 2017,NL,SC,0.782608696,46
Non-Prog,TX182 AUTONATION HYUNDAI TYLER,Non-Prog,SCA,September 2017,NL,SC,0.771428571,35
Non-Prog,TX183 CLAY COOLEY HYUNDAI OF ROCKWAL,Non-Prog,SCA,June 2017,NL,SC,0.95,100
Non-Prog,TX183 CLAY COOLEY HYUNDAI OF ROCKWAL,Non-Prog,SCA,July 2017,NL,SC,0.970588235,68
Non-Prog,TX183 CLAY COOLEY HYUNDAI OF ROCKWAL,Non-Prog,SCA,August 2017,NL,SC,0.961038961,77
Non-Prog,TX183 CLAY COOLEY HYUNDAI OF ROCKWAL,Non-Prog,SCA,September 2017,NL,SC,0.974025974,77
Todd Burke,TX040 HUFFINES HYUNDAI PLANO,Prog,SCA,January 2017,NL,SC,0.885245902,122
Todd Burke,TX040 HUFFINES HYUNDAI PLANO,Prog,SCA,February 2017,NL,SC,0.937984496,129
Todd Burke,TX040 HUFFINES HYUNDAI PLANO,Prog,SCA,March 2017,NL,SC,0.9375,144
Todd Burke,TX040 HUFFINES HYUNDAI PLANO,Prog,SCA,April 2017,NL,SC,0.939393939,132
Todd Burke,TX040 HUFFINES HYUNDAI PLANO,Prog,SCA,May 2017,NL,SC,0.900552486,181
Todd Burke,TX040 HUFFINES HYUNDAI PLANO,Prog,SCA,June 2017,NL,SC,0.878378378,222
Todd Burke,TX040 HUFFINES HYUNDAI PLANO,Prog,SCA,July 2017,NL,SC,0.888888889,207
Todd Burke,TX040 HUFFINES HYUNDAI PLANO,Prog,SCA,August 2017,NL,SC,0.852534562,217
Todd Burke,TX040 HUFFINES HYUNDAI PLANO,Prog,SCA,September 2017,NL,SC,0.959276018,221
Non-Prog,OK027 CARTER COUNTY HYUNDAI,Non-Prog,SCB,January 2017,NL,SC,1,6
Non-Prog,OK027 CARTER COUNTY HYUNDAI,Non-Prog,SCB,February 2017,NL,SC,0.916666667,12
Non-Prog,OK027 CARTER COUNTY HYUNDAI,Non-Prog,SCB,March 2017,NL,SC,1,16
Non-Prog,OK027 CARTER COUNTY HYUNDAI,Non-Prog,SCB,April 2017,NL,SC,1,9
Non-Prog,OK027 CARTER COUNTY HYUNDAI,Non-Prog,SCB,May 2017,NL,SC,1,11
Non-Prog,OK027 CARTER COUNTY HYUNDAI,Non-Prog,SCB,June 2017,NL,SC,0.95,20
Non-Prog,OK027 CARTER COUNTY HYUNDAI,Non-Prog,SCB,July 2017,NL,SC,0.923076923,13
Non-Prog,OK027 CARTER COUNTY HYUNDAI,Non-Prog,SCB,August 2017,NL,SC,0.875,16
Non-Prog,OK027 CARTER COUNTY HYUNDAI,Non-Prog,SCB,September 2017,NL,SC,0.944444444,18
Non-Prog,TX056 PATTERSON HYUNDAI,Non-Prog,SCB,January 2017,NL,SC,1,29
Non-Prog,TX056 PATTERSON HYUNDAI,Non-Prog,SCB,February 2017,NL,SC,0.961538462,26
Non-Prog,TX056 PATTERSON HYUNDAI,Non-Prog,SCB,March 2017,NL,SC,1,25
Non-Prog,TX056 PATTERSON HYUNDAI,Non-Prog,SCB,April 2017,NL,SC,0.941176471,17
Non-Prog,TX056 PATTERSON HYUNDAI,Non-Prog,SCB,May 2017,NL,SC,0.914285714,35
Non-Prog,TX056 PATTERSON HYUNDAI,Non-Prog,SCB,June 2017,NL,SC,1,35
Non-Prog,TX056 PATTERSON HYUNDAI,Non-Prog,SCB,July 2017,NL,SC,0.926829268,41
Non-Prog,TX056 PATTERSON HYUNDAI,Non-Prog,SCB,August 2017,NL,SC,0.956521739,46
Non-Prog,TX056 PATTERSON HYUNDAI,Non-Prog,SCB,September 2017,NL,SC,0.977272727,44
Non-Prog,TX062 FREEMAN HYUNDAI,Non-Prog,SCB,January 2017,NL,SC,0.952380952,42
Non-Prog,TX062 FREEMAN HYUNDAI,Non-Prog,SCB,February 2017,NL,SC,0.980392157,51
Non-Prog,TX062 FREEMAN HYUNDAI,Non-Prog,SCB,March 2017,NL,SC,0.933333333,45
Non-Prog,TX062 FREEMAN HYUNDAI,Non-Prog,SCB,April 2017,NL,SC,0.934782609,46
Non-Prog,TX062 FREEMAN HYUNDAI,Non-Prog,SCB,May 2017,NL,SC,0.934782609,46
Non-Prog,TX062 FREEMAN HYUNDAI,Non-Prog,SCB,June 2017,NL,SC,1,81
Non-Prog,TX062 FREEMAN HYUNDAI,Non-Prog,SCB,July 2017,NL,SC,0.965909091,88
Non-Prog,TX062 FREEMAN HYUNDAI,Non-Prog,SCB,August 2017,NL,SC,0.909090909,77
Non-Prog,TX062 FREEMAN HYUNDAI,Non-Prog,SCB,September 2017,NL,SC,0.957142857,70
Non-Prog,"TX063 ECKERT HYUNDAI, INC.",Non-Prog,SCB,January 2017,NL,SC,0.959183673,49
Non-Prog,"TX063 ECKERT HYUNDAI, INC.",Non-Prog,SCB,February 2017,NL,SC,0.971428571,70
Non-Prog,"TX063 ECKERT HYUNDAI, INC.",Non-Prog,SCB,March 2017,NL,SC,0.982758621,58
Non-Prog,"TX063 ECKERT HYUNDAI, INC.",Non-Prog,SCB,April 2017,NL,SC,0.96,50
Non-Prog,"TX063 ECKERT HYUNDAI, INC.",Non-Prog,SCB,May 2017,NL,SC,0.931506849,73
Non-Prog,"TX063 ECKERT HYUNDAI, INC.",Non-Prog,SCB,June 2017,NL,SC,0.936708861,79
Non-Prog,"TX063 ECKERT HYUNDAI, INC.",Non-Prog,SCB,July 2017,NL,SC,0.945945946,74
Non-Prog,"TX063 ECKERT HYUNDAI, INC.",Non-Prog,SCB,August 2017,NL,SC,0.979591837,98
Non-Prog,"TX063 ECKERT HYUNDAI, INC.",Non-Prog,SCB,September 2017,NL,SC,0.940298507,67
Non-Prog,TX136 JERRY'S HYUNDAI,Non-Prog,SCB,January 2017,NL,SC,0.972972973,37
Non-Prog,TX136 JERRY'S HYUNDAI,Non-Prog,SCB,February 2017,NL,SC,1,45
Non-Prog,TX136 JERRY'S HYUNDAI,Non-Prog,SCB,March 2017,NL,SC,0.957446809,47
Non-Prog,TX136 JERRY'S HYUNDAI,Non-Prog,SCB,April 2017,NL,SC,1,20
Non-Prog,TX136 JERRY'S HYUNDAI,Non-Prog,SCB,May 2017,NL,SC,0.953488372,43
Non-Prog,TX136 JERRY'S HYUNDAI,Non-Prog,SCB,June 2017,NL,SC,0.981818182,55
Non-Prog,TX136 JERRY'S HYUNDAI,Non-Prog,SCB,July 2017,NL,SC,0.983050847,59
Non-Prog,TX136 JERRY'S HYUNDAI,Non-Prog,SCB,August 2017,NL,SC,0.988095238,84
Non-Prog,TX136 JERRY'S HYUNDAI,Non-Prog,SCB,September 2017,NL,SC,0.92,50
Non-Prog,TX141 JAMES WOOD HYUNDAI,Non-Prog,SCB,January 2017,NL,SC,1,31
Non-Prog,TX141 JAMES WOOD HYUNDAI,Non-Prog,SCB,February 2017,NL,SC,1,23
Non-Prog,TX141 JAMES WOOD HYUNDAI,Non-Prog,SCB,March 2017,NL,SC,1,23
Non-Prog,TX141 JAMES WOOD HYUNDAI,Non-Prog,SCB,April 2017,NL,SC,0.954545455,22
Non-Prog,TX141 JAMES WOOD HYUNDAI,Non-Prog,SCB,May 2017,NL,SC,1,31
Non-Prog,TX141 JAMES WOOD HYUNDAI,Non-Prog,SCB,June 2017,NL,SC,1,26
Non-Prog,TX141 JAMES WOOD HYUNDAI,Non-Prog,SCB,July 2017,NL,SC,0.967741935,31
Non-Prog,TX141 JAMES WOOD HYUNDAI,Non-Prog,SCB,August 2017,NL,SC,1,40
Non-Prog,TX141 JAMES WOOD HYUNDAI,Non-Prog,SCB,September 2017,NL,SC,0.961538462,26
Non-Prog,TX162 MIKE BROWN HYUNDAI,Non-Prog,SCB,January 2017,NL,SC,0.965517241,29
Non-Prog,TX162 MIKE BROWN HYUNDAI,Non-Prog,SCB,February 2017,NL,SC,1,26
