CONSULTANT,DEALER,DEALER PROGRAM,DIST,"Month, Year of SurveyDate",NATL,REGION CODE,Avg. RTN_SCORE,Count of RTN_SCORE
Non-Prog,FL131 KENDALL HYUNDAI,Non-Prog,SOB,November 2017,NL,SO,4.583333333,60
Non-Prog,FL131 KENDALL HYUNDAI,Non-Prog,SOB,December 2017,NL,SO,4.325581395,43
Non-Prog,FL131 KENDALL HYUNDAI,Non-Prog,SOB,January 2018,NL,SO,4.69,100
Non-Prog,FL131 KENDALL HYUNDAI,Non-Prog,SOB,February 2018,NL,SO,4.560606061,66
Non-Prog,FL133 BRAMAN HYUNDAI,Non-Prog,SOB,February 2017,NL,SO,4.956043956,91
Non-Prog,FL133 BRAMAN HYUNDAI,Non-Prog,SOB,March 2017,NL,SO,4.942857143,70
Non-Prog,FL133 BRAMAN HYUNDAI,Non-Prog,SOB,April 2017,NL,SO,4.767441860,86
Non-Prog,FL133 BRAMAN HYUNDAI,Non-Prog,SOB,May 2017,NL,SO,4.95,80
Non-Prog,FL133 BRAMAN HYUNDAI,Non-Prog,SOB,June 2017,NL,SO,4.718309859,142
Non-Prog,FL133 BRAMAN HYUNDAI,Non-Prog,SOB,July 2017,NL,SO,4.883211679,137
Non-Prog,FL133 BRAMAN HYUNDAI,Non-Prog,SOB,August 2017,NL,SO,4.706666667,150
Non-Prog,FL133 BRAMAN HYUNDAI,Non-Prog,SOB,September 2017,NL,SO,4.8,80
Non-Prog,FL133 BRAMAN HYUNDAI,Non-Prog,SOB,October 2017,NL,SO,4.823529412,34
Non-Prog,FL133 BRAMAN HYUNDAI,Non-Prog,SOB,November 2017,NL,SO,4.711111111,90
Non-Prog,FL133 BRAMAN HYUNDAI,Non-Prog,SOB,December 2017,NL,SO,4.864864865,74
Non-Prog,FL133 BRAMAN HYUNDAI,Non-Prog,SOB,January 2018,NL,SO,4.903030303,165
Non-Prog,FL133 BRAMAN HYUNDAI,Non-Prog,SOB,February 2018,NL,SO,4.841666667,120
Non-Prog,FL139 GETTEL HYUNDAI OF CHARLOTTE CO,Non-Prog,SOB,May 2017,NL,SO,4.636363636,66
Non-Prog,FL139 GETTEL HYUNDAI OF CHARLOTTE CO,Non-Prog,SOB,June 2017,NL,SO,4.566265060,83
Non-Prog,FL139 GETTEL HYUNDAI OF CHARLOTTE CO,Non-Prog,SOB,July 2017,NL,SO,4.5,96
Non-Prog,FL139 GETTEL HYUNDAI OF CHARLOTTE CO,Non-Prog,SOB,August 2017,NL,SO,4.392857143,112
Non-Prog,FL139 GETTEL HYUNDAI OF CHARLOTTE CO,Non-Prog,SOB,September 2017,NL,SO,4.487179487,78
Non-Prog,FL139 GETTEL HYUNDAI OF CHARLOTTE CO,Non-Prog,SOB,October 2017,NL,SO,4.827586207,29
Non-Prog,FL139 GETTEL HYUNDAI OF CHARLOTTE CO,Non-Prog,SOB,November 2017,NL,SO,4.609756098,82
Non-Prog,FL139 GETTEL HYUNDAI OF CHARLOTTE CO,Non-Prog,SOB,December 2017,NL,SO,4.75,72
Non-Prog,FL139 GETTEL HYUNDAI OF CHARLOTTE CO,Non-Prog,SOB,January 2018,NL,SO,4.5703125,128
Non-Prog,FL139 GETTEL HYUNDAI OF CHARLOTTE CO,Non-Prog,SOB,February 2018,NL,SO,4.585106383,94
Non-Prog,FL049 COASTAL HYUNDAI,Non-Prog,SOC,February 2017,NL,SO,4.930434783,230
Non-Prog,FL049 COASTAL HYUNDAI,Non-Prog,SOC,March 2017,NL,SO,4.863247863,234
Non-Prog,FL049 COASTAL HYUNDAI,Non-Prog,SOC,April 2017,NL,SO,4.875,192
Non-Prog,FL049 COASTAL HYUNDAI,Non-Prog,SOC,May 2017,NL,SO,4.896103896,231
Non-Prog,FL049 COASTAL HYUNDAI,Non-Prog,SOC,June 2017,NL,SO,4.793650794,252
Non-Prog,FL049 COASTAL HYUNDAI,Non-Prog,SOC,July 2017,NL,SO,4.792592593,270
Non-Prog,FL049 COASTAL HYUNDAI,Non-Prog,SOC,August 2017,NL,SO,4.872611465,314
Non-Prog,FL049 COASTAL HYUNDAI,Non-Prog,SOC,September 2017,NL,SO,4.861271676,173
Non-Prog,FL049 COASTAL HYUNDAI,Non-Prog,SOC,October 2017,NL,SO,4.824561404,57
Non-Prog,FL049 COASTAL HYUNDAI,Non-Prog,SOC,November 2017,NL,SO,4.81875,160
Non-Prog,FL049 COASTAL HYUNDAI,Non-Prog,SOC,December 2017,NL,SO,4.775193798,129
Non-Prog,FL049 COASTAL HYUNDAI,Non-Prog,SOC,January 2018,NL,SO,4.812244898,245
Non-Prog,FL049 COASTAL HYUNDAI,Non-Prog,SOC,February 2018,NL,SO,4.854748603,179
Non-Prog,FL090 DELRAY HYUNDAI,Non-Prog,SOC,February 2017,NL,SO,4.648,125
Non-Prog,FL090 DELRAY HYUNDAI,Non-Prog,SOC,March 2017,NL,SO,4.616,125
Non-Prog,FL090 DELRAY HYUNDAI,Non-Prog,SOC,April 2017,NL,SO,4.423728814,118
Non-Prog,FL090 DELRAY HYUNDAI,Non-Prog,SOC,May 2017,NL,SO,4.234782609,115
Non-Prog,FL090 DELRAY HYUNDAI,Non-Prog,SOC,June 2017,NL,SO,4.470588235,136
Non-Prog,FL090 DELRAY HYUNDAI,Non-Prog,SOC,July 2017,NL,SO,4.317073171,123
Non-Prog,FL090 DELRAY HYUNDAI,Non-Prog,SOC,August 2017,NL,SO,4.333333333,150
Non-Prog,FL090 DELRAY HYUNDAI,Non-Prog,SOC,September 2017,NL,SO,4.504761905,105
Non-Prog,FL090 DELRAY HYUNDAI,Non-Prog,SOC,October 2017,NL,SO,4.181818182,33
Non-Prog,FL090 DELRAY HYUNDAI,Non-Prog,SOC,November 2017,NL,SO,4.089887640,89
Non-Prog,FL090 DELRAY HYUNDAI,Non-Prog,SOC,December 2017,NL,SO,4.095890411,73
Non-Prog,FL090 DELRAY HYUNDAI,Non-Prog,SOC,January 2018,NL,SO,4.170542636,129
Non-Prog,FL090 DELRAY HYUNDAI,Non-Prog,SOC,February 2018,NL,SO,4.253521127,71
Non-Prog,FL098 COCOA HYUNDAI,Non-Prog,SOC,February 2017,NL,SO,4.905882353,85
Non-Prog,FL098 COCOA HYUNDAI,Non-Prog,SOC,March 2017,NL,SO,4.849624060,133
Non-Prog,FL098 COCOA HYUNDAI,Non-Prog,SOC,April 2017,NL,SO,4.887850467,107
Non-Prog,FL098 COCOA HYUNDAI,Non-Prog,SOC,May 2017,NL,SO,4.860869565,115
Non-Prog,FL098 COCOA HYUNDAI,Non-Prog,SOC,June 2017,NL,SO,4.881481481,135
Non-Prog,FL098 COCOA HYUNDAI,Non-Prog,SOC,July 2017,NL,SO,4.948387097,155
Non-Prog,FL098 COCOA HYUNDAI,Non-Prog,SOC,August 2017,NL,SO,4.913043478,138
Non-Prog,FL098 COCOA HYUNDAI,Non-Prog,SOC,September 2017,NL,SO,4.891891892,74
Non-Prog,FL098 COCOA HYUNDAI,Non-Prog,SOC,October 2017,NL,SO,4.71875,32
Non-Prog,FL098 COCOA HYUNDAI,Non-Prog,SOC,November 2017,NL,SO,4.85,80
Non-Prog,FL098 COCOA HYUNDAI,Non-Prog,SOC,December 2017,NL,SO,4.870129870,77
Non-Prog,FL098 COCOA HYUNDAI,Non-Prog,SOC,January 2018,NL,SO,4.852459016,122
Non-Prog,FL098 COCOA HYUNDAI,Non-Prog,SOC,February 2018,NL,SO,4.810126582,79
Non-Prog,FL101 ROUTE 60 HYUNDAI,Non-Prog,SOC,February 2017,NL,SO,4.8,40
Non-Prog,FL101 ROUTE 60 HYUNDAI,Non-Prog,SOC,March 2017,NL,SO,5,56
Non-Prog,FL101 ROUTE 60 HYUNDAI,Non-Prog,SOC,April 2017,NL,SO,4.924528302,53
Non-Prog,FL101 ROUTE 60 HYUNDAI,Non-Prog,SOC,May 2017,NL,SO,4.92,50
Non-Prog,FL101 ROUTE 60 HYUNDAI,Non-Prog,SOC,June 2017,NL,SO,4.854545455,55
Non-Prog,FL101 ROUTE 60 HYUNDAI,Non-Prog,SOC,July 2017,NL,SO,4.789473684,38
Non-Prog,FL101 ROUTE 60 HYUNDAI,Non-Prog,SOC,August 2017,NL,SO,4.686274510,51
Non-Prog,FL101 ROUTE 60 HYUNDAI,Non-Prog,SOC,September 2017,NL,SO,4.891891892,37
Non-Prog,FL101 ROUTE 60 HYUNDAI,Non-Prog,SOC,October 2017,NL,SO,4.818181818,11
Non-Prog,FL101 ROUTE 60 HYUNDAI,Non-Prog,SOC,November 2017,NL,SO,4.558823529,34
Non-Prog,FL101 ROUTE 60 HYUNDAI,Non-Prog,SOC,December 2017,NL,SO,4.621621622,37
Non-Prog,FL101 ROUTE 60 HYUNDAI,Non-Prog,SOC,January 2018,NL,SO,4.767441860,43
Non-Prog,FL101 ROUTE 60 HYUNDAI,Non-Prog,SOC,February 2018,NL,SO,4.743589744,39
Non-Prog,FL103 UNIVERSAL HYUNDAI,Non-Prog,SOC,February 2017,NL,SO,4.803030303,264
Non-Prog,FL103 UNIVERSAL HYUNDAI,Non-Prog,SOC,March 2017,NL,SO,4.764705882,238
Non-Prog,FL103 UNIVERSAL HYUNDAI,Non-Prog,SOC,April 2017,NL,SO,4.700934579,214
Non-Prog,FL103 UNIVERSAL HYUNDAI,Non-Prog,SOC,May 2017,NL,SO,4.676767677,297
Non-Prog,FL103 UNIVERSAL HYUNDAI,Non-Prog,SOC,June 2017,NL,SO,4.729537367,281
Non-Prog,FL103 UNIVERSAL HYUNDAI,Non-Prog,SOC,July 2017,NL,SO,4.676470588,272
Non-Prog,FL103 UNIVERSAL HYUNDAI,Non-Prog,SOC,August 2017,NL,SO,4.744,375
Non-Prog,FL103 UNIVERSAL HYUNDAI,Non-Prog,SOC,September 2017,NL,SO,4.737451737,259
Non-Prog,FL103 UNIVERSAL HYUNDAI,Non-Prog,SOC,October 2017,NL,SO,4.597402597,77
Non-Prog,FL103 UNIVERSAL HYUNDAI,Non-Prog,SOC,November 2017,NL,SO,4.807486631,187
Non-Prog,FL103 UNIVERSAL HYUNDAI,Non-Prog,SOC,December 2017,NL,SO,4.742690058,171
Non-Prog,FL103 UNIVERSAL HYUNDAI,Non-Prog,SOC,January 2018,NL,SO,4.738461538,390
Non-Prog,FL103 UNIVERSAL HYUNDAI,Non-Prog,SOC,February 2018,NL,SO,4.775919732,299
Non-Prog,FL112 WALLACE HYUNDAI,Non-Prog,SOC,February 2017,NL,SO,4.666666667,108
Non-Prog,FL112 WALLACE HYUNDAI,Non-Prog,SOC,March 2017,NL,SO,4.633027523,109
Non-Prog,FL112 WALLACE HYUNDAI,Non-Prog,SOC,April 2017,NL,SO,4.813953488,86
Non-Prog,FL112 WALLACE HYUNDAI,Non-Prog,SOC,May 2017,NL,SO,4.655172414,116
Non-Prog,FL112 WALLACE HYUNDAI,Non-Prog,SOC,June 2017,NL,SO,4.746031746,126
Non-Prog,FL112 WALLACE HYUNDAI,Non-Prog,SOC,July 2017,NL,SO,4.65625,128
Non-Prog,FL112 WALLACE HYUNDAI,Non-Prog,SOC,August 2017,NL,SO,4.704545455,176
Non-Prog,FL112 WALLACE HYUNDAI,Non-Prog,SOC,September 2017,NL,SO,4.724137931,87
Non-Prog,FL112 WALLACE HYUNDAI,Non-Prog,SOC,October 2017,NL,SO,4.787878788,33
Non-Prog,FL112 WALLACE HYUNDAI,Non-Prog,SOC,November 2017,NL,SO,4.733333333,90
Non-Prog,FL112 WALLACE HYUNDAI,Non-Prog,SOC,December 2017,NL,SO,4.548387097,62
Non-Prog,FL112 WALLACE HYUNDAI,Non-Prog,SOC,January 2018,NL,SO,4.754237288,118
Non-Prog,FL112 WALLACE HYUNDAI,Non-Prog,SOC,February 2018,NL,SO,4.634408602,93
Non-Prog,FL121 NAPLETON'S HYUNDAI,Non-Prog,SOC,February 2017,NL,SO,4.623529412,170
Non-Prog,FL121 NAPLETON'S HYUNDAI,Non-Prog,SOC,March 2017,NL,SO,4.672131148,244
Non-Prog,FL121 NAPLETON'S HYUNDAI,Non-Prog,SOC,April 2017,NL,SO,4.565714286,175
Non-Prog,FL121 NAPLETON'S HYUNDAI,Non-Prog,SOC,May 2017,NL,SO,4.580645161,248
Non-Prog,FL121 NAPLETON'S HYUNDAI,Non-Prog,SOC,June 2017,NL,SO,4.5,224
Non-Prog,FL121 NAPLETON'S HYUNDAI,Non-Prog,SOC,July 2017,NL,SO,4.474903475,259
Non-Prog,FL121 NAPLETON'S HYUNDAI,Non-Prog,SOC,August 2017,NL,SO,4.648,250
Non-Prog,FL121 NAPLETON'S HYUNDAI,Non-Prog,SOC,September 2017,NL,SO,4.2,130
Non-Prog,FL121 NAPLETON'S HYUNDAI,Non-Prog,SOC,October 2017,NL,SO,4.611940299,67
Non-Prog,FL121 NAPLETON'S HYUNDAI,Non-Prog,SOC,November 2017,NL,SO,4.546762590,139
Non-Prog,FL121 NAPLETON'S HYUNDAI,Non-Prog,SOC,December 2017,NL,SO,4.570370370,135
Non-Prog,FL121 NAPLETON'S HYUNDAI,Non-Prog,SOC,January 2018,NL,SO,4.569444444,216
Non-Prog,FL121 NAPLETON'S HYUNDAI,Non-Prog,SOC,February 2018,NL,SO,4.557046980,149
Non-Prog,FL123 NAPLETON'S NORTH PALM HYUNDAI,Non-Prog,SOC,February 2017,NL,SO,4.923076923,104
Non-Prog,FL123 NAPLETON'S NORTH PALM HYUNDAI,Non-Prog,SOC,March 2017,NL,SO,4.796610169,118
Non-Prog,FL123 NAPLETON'S NORTH PALM HYUNDAI,Non-Prog,SOC,April 2017,NL,SO,4.759036145,83
Non-Prog,FL123 NAPLETON'S NORTH PALM HYUNDAI,Non-Prog,SOC,May 2017,NL,SO,4.884615385,104
Non-Prog,FL123 NAPLETON'S NORTH PALM HYUNDAI,Non-Prog,SOC,June 2017,NL,SO,4.894736842,114
Non-Prog,FL123 NAPLETON'S NORTH PALM HYUNDAI,Non-Prog,SOC,July 2017,NL,SO,4.65,80
Non-Prog,FL123 NAPLETON'S NORTH PALM HYUNDAI,Non-Prog,SOC,August 2017,NL,SO,4.661971831,142
Non-Prog,FL123 NAPLETON'S NORTH PALM HYUNDAI,Non-Prog,SOC,September 2017,NL,SO,4.820895522,67
Non-Prog,FL123 NAPLETON'S NORTH PALM HYUNDAI,Non-Prog,SOC,October 2017,NL,SO,4.681818182,22
Non-Prog,FL123 NAPLETON'S NORTH PALM HYUNDAI,Non-Prog,SOC,November 2017,NL,SO,4.626666667,75
Non-Prog,FL123 NAPLETON'S NORTH PALM HYUNDAI,Non-Prog,SOC,December 2017,NL,SO,4.697674419,43
Non-Prog,FL123 NAPLETON'S NORTH PALM HYUNDAI,Non-Prog,SOC,January 2018,NL,SO,4.594405594,143
Non-Prog,FL123 NAPLETON'S NORTH PALM HYUNDAI,Non-Prog,SOC,February 2018,NL,SO,4.652173913,69
Non-Prog,FL124 ORLANDO HYUNDAI,Non-Prog,SOC,February 2017,NL,SO,4.859030837,227
Non-Prog,FL124 ORLANDO HYUNDAI,Non-Prog,SOC,March 2017,NL,SO,4.666666667,228
Non-Prog,FL124 ORLANDO HYUNDAI,Non-Prog,SOC,April 2017,NL,SO,4.695906433,171
Non-Prog,FL124 ORLANDO HYUNDAI,Non-Prog,SOC,May 2017,NL,SO,4.837837838,222
Non-Prog,FL124 ORLANDO HYUNDAI,Non-Prog,SOC,June 2017,NL,SO,4.570247934,242
Non-Prog,FL124 ORLANDO HYUNDAI,Non-Prog,SOC,July 2017,NL,SO,4.6,250
Non-Prog,FL124 ORLANDO HYUNDAI,Non-Prog,SOC,August 2017,NL,SO,4.708154506,233
Non-Prog,FL124 ORLANDO HYUNDAI,Non-Prog,SOC,September 2017,NL,SO,4.65625,128
Non-Prog,FL124 ORLANDO HYUNDAI,Non-Prog,SOC,October 2017,NL,SO,4.711864407,59
Non-Prog,FL124 ORLANDO HYUNDAI,Non-Prog,SOC,November 2017,NL,SO,4.550387597,129
Non-Prog,FL124 ORLANDO HYUNDAI,Non-Prog,SOC,December 2017,NL,SO,4.729166667,96
Non-Prog,FL124 ORLANDO HYUNDAI,Non-Prog,SOC,January 2018,NL,SO,4.628820961,229
Non-Prog,FL124 ORLANDO HYUNDAI,Non-Prog,SOC,February 2018,NL,SO,4.668918919,148
Non-Prog,FL125 HOLLER HYUNDAI,Non-Prog,SOC,February 2017,NL,SO,4.862068966,145
Non-Prog,FL125 HOLLER HYUNDAI,Non-Prog,SOC,March 2017,NL,SO,4.870967742,155
Non-Prog,FL125 HOLLER HYUNDAI,Non-Prog,SOC,April 2017,NL,SO,4.683453237,139
Non-Prog,FL125 HOLLER HYUNDAI,Non-Prog,SOC,May 2017,NL,SO,4.806060606,165
Non-Prog,FL125 HOLLER HYUNDAI,Non-Prog,SOC,June 2017,NL,SO,4.865921788,179
Non-Prog,FL125 HOLLER HYUNDAI,Non-Prog,SOC,July 2017,NL,SO,4.654054054,185
Non-Prog,FL125 HOLLER HYUNDAI,Non-Prog,SOC,August 2017,NL,SO,4.891891892,222
Non-Prog,FL125 HOLLER HYUNDAI,Non-Prog,SOC,September 2017,NL,SO,4.746835443,158
Non-Prog,FL125 HOLLER HYUNDAI,Non-Prog,SOC,October 2017,NL,SO,4.590909091,44
Non-Prog,FL125 HOLLER HYUNDAI,Non-Prog,SOC,November 2017,NL,SO,4.745762712,118
Non-Prog,FL125 HOLLER HYUNDAI,Non-Prog,SOC,December 2017,NL,SO,4.628205128,78
Non-Prog,FL125 HOLLER HYUNDAI,Non-Prog,SOC,January 2018,NL,SO,4.661835749,207
Non-Prog,FL125 HOLLER HYUNDAI,Non-Prog,SOC,February 2018,NL,SO,4.709923664,131
Non-Prog,FL141 HYUNDAI OF CENTRAL FLORIDA,Non-Prog,SOC,September 2017,NL,SO,5,3
Non-Prog,FL141 HYUNDAI OF CENTRAL FLORIDA,Non-Prog,SOC,October 2017,NL,SO,4.705882353,17
Non-Prog,FL141 HYUNDAI OF CENTRAL FLORIDA,Non-Prog,SOC,November 2017,NL,SO,4.777777778,36
Non-Prog,FL141 HYUNDAI OF CENTRAL FLORIDA,Non-Prog,SOC,December 2017,NL,SO,4.5,58
Non-Prog,FL141 HYUNDAI OF CENTRAL FLORIDA,Non-Prog,SOC,January 2018,NL,SO,4.701923077,104
Non-Prog,FL141 HYUNDAI OF CENTRAL FLORIDA,Non-Prog,SOC,February 2018,NL,SO,4.617283951,81
Non-Prog,FL074 DAYTONA HYUNDAI,Non-Prog,SOD,February 2017,NL,SO,4.755102041,98
Non-Prog,FL074 DAYTONA HYUNDAI,Non-Prog,SOD,March 2017,NL,SO,4.834710744,121
Non-Prog,FL074 DAYTONA HYUNDAI,Non-Prog,SOD,April 2017,NL,SO,4.674418605,86
Non-Prog,FL074 DAYTONA HYUNDAI,Non-Prog,SOD,May 2017,NL,SO,4.78125,128
Non-Prog,FL074 DAYTONA HYUNDAI,Non-Prog,SOD,June 2017,NL,SO,4.740259740,154
Non-Prog,FL074 DAYTONA HYUNDAI,Non-Prog,SOD,July 2017,NL,SO,4.695238095,105
Non-Prog,FL074 DAYTONA HYUNDAI,Non-Prog,SOD,August 2017,NL,SO,4.861111111,144
Non-Prog,FL074 DAYTONA HYUNDAI,Non-Prog,SOD,September 2017,NL,SO,4.76,100
Non-Prog,FL074 DAYTONA HYUNDAI,Non-Prog,SOD,October 2017,NL,SO,4.702702703,37
Non-Prog,FL074 DAYTONA HYUNDAI,Non-Prog,SOD,November 2017,NL,SO,4.807692308,104
Non-Prog,FL074 DAYTONA HYUNDAI,Non-Prog,SOD,December 2017,NL,SO,4.794117647,68
Non-Prog,FL074 DAYTONA HYUNDAI,Non-Prog,SOD,January 2018,NL,SO,4.781456954,151
Non-Prog,FL074 DAYTONA HYUNDAI,Non-Prog,SOD,February 2018,NL,SO,4.732142857,112
Non-Prog,FL089 JENKINS HYUNDAI,Non-Prog,SOD,February 2017,NL,SO,4.806060606,165
Non-Prog,FL089 JENKINS HYUNDAI,Non-Prog,SOD,March 2017,NL,SO,4.708737864,206
Non-Prog,FL089 JENKINS HYUNDAI,Non-Prog,SOD,April 2017,NL,SO,4.882352941,170
Non-Prog,FL089 JENKINS HYUNDAI,Non-Prog,SOD,May 2017,NL,SO,4.838383838,198
Non-Prog,FL089 JENKINS HYUNDAI,Non-Prog,SOD,June 2017,NL,SO,4.756097561,246
Non-Prog,FL089 JENKINS HYUNDAI,Non-Prog,SOD,July 2017,NL,SO,4.683794466,253
Non-Prog,FL089 JENKINS HYUNDAI,Non-Prog,SOD,August 2017,NL,SO,4.776315789,304
Non-Prog,FL089 JENKINS HYUNDAI,Non-Prog,SOD,September 2017,NL,SO,4.827956989,186
Non-Prog,FL089 JENKINS HYUNDAI,Non-Prog,SOD,October 2017,NL,SO,4.8,65
Non-Prog,FL089 JENKINS HYUNDAI,Non-Prog,SOD,November 2017,NL,SO,4.701612903,124
Non-Prog,FL089 JENKINS HYUNDAI,Non-Prog,SOD,December 2017,NL,SO,4.795275591,127
Non-Prog,FL089 JENKINS HYUNDAI,Non-Prog,SOD,January 2018,NL,SO,4.721649485,291
Non-Prog,FL089 JENKINS HYUNDAI,Non-Prog,SOD,February 2018,NL,SO,4.707865169,178
Non-Prog,FL109 PARKS HYUNDAI OF GAINESVILLE,Non-Prog,SOD,February 2017,NL,SO,4.939393939,66
Non-Prog,FL109 PARKS HYUNDAI OF GAINESVILLE,Non-Prog,SOD,March 2017,NL,SO,4.947368421,76
Non-Prog,FL109 PARKS HYUNDAI OF GAINESVILLE,Non-Prog,SOD,April 2017,NL,SO,4.583333333,48
Non-Prog,FL109 PARKS HYUNDAI OF GAINESVILLE,Non-Prog,SOD,May 2017,NL,SO,4.757575758,66
Non-Prog,FL109 PARKS HYUNDAI OF GAINESVILLE,Non-Prog,SOD,June 2017,NL,SO,4.773584906,53
Non-Prog,FL109 PARKS HYUNDAI OF GAINESVILLE,Non-Prog,SOD,July 2017,NL,SO,4.649122807,57
Non-Prog,FL109 PARKS HYUNDAI OF GAINESVILLE,Non-Prog,SOD,August 2017,NL,SO,4.787234043,94
Non-Prog,FL109 PARKS HYUNDAI OF GAINESVILLE,Non-Prog,SOD,September 2017,NL,SO,4.652173913,46
Non-Prog,FL109 PARKS HYUNDAI OF GAINESVILLE,Non-Prog,SOD,October 2017,NL,SO,4.807692308,26
Non-Prog,FL109 PARKS HYUNDAI OF GAINESVILLE,Non-Prog,SOD,November 2017,NL,SO,4.711538462,52
Non-Prog,FL109 PARKS HYUNDAI OF GAINESVILLE,Non-Prog,SOD,December 2017,NL,SO,4.513513514,37
Non-Prog,FL109 PARKS HYUNDAI OF GAINESVILLE,Non-Prog,SOD,January 2018,NL,SO,4.686868687,99
Non-Prog,FL109 PARKS HYUNDAI OF GAINESVILLE,Non-Prog,SOD,February 2018,NL,SO,4.641509434,53
Non-Prog,FL118 HYUNDAI OF ORANGE PARK,Non-Prog,SOD,February 2017,NL,SO,4.8,120
Non-Prog,FL118 HYUNDAI OF ORANGE PARK,Non-Prog,SOD,March 2017,NL,SO,4.670103093,97
Non-Prog,FL118 HYUNDAI OF ORANGE PARK,Non-Prog,SOD,April 2017,NL,SO,4.807228916,83
Non-Prog,FL118 HYUNDAI OF ORANGE PARK,Non-Prog,SOD,May 2017,NL,SO,4.703703704,108
Non-Prog,FL118 HYUNDAI OF ORANGE PARK,Non-Prog,SOD,June 2017,NL,SO,4.780821918,146
Non-Prog,FL118 HYUNDAI OF ORANGE PARK,Non-Prog,SOD,July 2017,NL,SO,4.819819820,111
Non-Prog,FL118 HYUNDAI OF ORANGE PARK,Non-Prog,SOD,August 2017,NL,SO,4.755725191,131
Non-Prog,FL118 HYUNDAI OF ORANGE PARK,Non-Prog,SOD,September 2017,NL,SO,4.584415584,77
Non-Prog,FL118 HYUNDAI OF ORANGE PARK,Non-Prog,SOD,October 2017,NL,SO,4.642857143,28
Non-Prog,FL118 HYUNDAI OF ORANGE PARK,Non-Prog,SOD,November 2017,NL,SO,4.738461538,65
Non-Prog,FL118 HYUNDAI OF ORANGE PARK,Non-Prog,SOD,December 2017,NL,SO,4.686567164,67
Non-Prog,FL118 HYUNDAI OF ORANGE PARK,Non-Prog,SOD,January 2018,NL,SO,4.674698795,166
Non-Prog,FL118 HYUNDAI OF ORANGE PARK,Non-Prog,SOD,February 2018,NL,SO,4.707547170,106
Non-Prog,FL120 JENKINS HYUNDAI OF LEESBURG,Non-Prog,SOD,February 2017,NL,SO,4.842696629,178
Non-Prog,FL120 JENKINS HYUNDAI OF LEESBURG,Non-Prog,SOD,March 2017,NL,SO,4.797235023,217
Non-Prog,FL120 JENKINS HYUNDAI OF LEESBURG,Non-Prog,SOD,April 2017,NL,SO,4.740259740,154
Non-Prog,FL120 JENKINS HYUNDAI OF LEESBURG,Non-Prog,SOD,May 2017,NL,SO,4.680851064,188
Non-Prog,FL120 JENKINS HYUNDAI OF LEESBURG,Non-Prog,SOD,June 2017,NL,SO,4.933609959,241
Non-Prog,FL120 JENKINS HYUNDAI OF LEESBURG,Non-Prog,SOD,July 2017,NL,SO,4.915343915,189
Non-Prog,FL120 JENKINS HYUNDAI OF LEESBURG,Non-Prog,SOD,August 2017,NL,SO,4.741007194,278
Non-Prog,FL120 JENKINS HYUNDAI OF LEESBURG,Non-Prog,SOD,September 2017,NL,SO,4.626168224,214
Non-Prog,FL120 JENKINS HYUNDAI OF LEESBURG,Non-Prog,SOD,October 2017,NL,SO,4.847222222,72
Non-Prog,FL120 JENKINS HYUNDAI OF LEESBURG,Non-Prog,SOD,November 2017,NL,SO,4.751879699,133
Non-Prog,FL120 JENKINS HYUNDAI OF LEESBURG,Non-Prog,SOD,December 2017,NL,SO,4.813953488,129
Non-Prog,FL120 JENKINS HYUNDAI OF LEESBURG,Non-Prog,SOD,January 2018,NL,SO,4.768382353,272
Non-Prog,FL120 JENKINS HYUNDAI OF LEESBURG,Non-Prog,SOD,February 2018,NL,SO,4.696078431,204
Non-Prog,FL127 HYUNDAI OF ST. AUGUSTINE,Non-Prog,SOD,February 2017,NL,SO,4.936,125
Non-Prog,FL127 HYUNDAI OF ST. AUGUSTINE,Non-Prog,SOD,March 2017,NL,SO,4.908396947,131
Non-Prog,FL127 HYUNDAI OF ST. AUGUSTINE,Non-Prog,SOD,April 2017,NL,SO,4.894736842,114
Non-Prog,FL127 HYUNDAI OF ST. AUGUSTINE,Non-Prog,SOD,May 2017,NL,SO,4.909774436,133
Non-Prog,FL127 HYUNDAI OF ST. AUGUSTINE,Non-Prog,SOD,June 2017,NL,SO,4.842105263,152
Non-Prog,FL127 HYUNDAI OF ST. AUGUSTINE,Non-Prog,SOD,July 2017,NL,SO,4.774647887,142
Non-Prog,FL127 HYUNDAI OF ST. AUGUSTINE,Non-Prog,SOD,August 2017,NL,SO,4.857868020,197
Non-Prog,FL127 HYUNDAI OF ST. AUGUSTINE,Non-Prog,SOD,September 2017,NL,SO,4.866666667,120
Non-Prog,FL127 HYUNDAI OF ST. AUGUSTINE,Non-Prog,SOD,October 2017,NL,SO,4.666666667,33
Non-Prog,FL127 HYUNDAI OF ST. AUGUSTINE,Non-Prog,SOD,November 2017,NL,SO,4.685393258,89
Non-Prog,FL127 HYUNDAI OF ST. AUGUSTINE,Non-Prog,SOD,December 2017,NL,SO,4.85,40
Non-Prog,FL127 HYUNDAI OF ST. AUGUSTINE,Non-Prog,SOD,January 2018,NL,SO,4.75,196
Non-Prog,FL127 HYUNDAI OF ST. AUGUSTINE,Non-Prog,SOD,February 2018,NL,SO,4.728260870,92
Non-Prog,FL135 WESTSIDE HYUNDAI,Non-Prog,SOD,February 2017,NL,SO,4.719298246,57
Non-Prog,FL135 WESTSIDE HYUNDAI,Non-Prog,SOD,March 2017,NL,SO,4.703703704,54
