DEALER,DEALER PROGRAM,DIST,Measure Names,"Month, Year of Rpt Month_Cal",NATL,REGION CODE,Gr Profit - CP,Cp Gross,Cp Sales
CA375 GARDEN GROVE HYUNDAI,Non-Prog,WEB,Cp Sales,December 2017,NL,WE,0.824420360,,58959
CA375 GARDEN GROVE HYUNDAI,Non-Prog,WEB,Cp Sales,January 2018,NL,WE,0.817018362,,46726
CA375 GARDEN GROVE HYUNDAI,Non-Prog,WEB,Cp Sales,February 2018,NL,WE,0.741962969,,61030
CA376 HUNTINGTON BEACH HYUNDAI,Non-Prog,WEB,Cp Sales,October 2017,NL,WE,0.778372591,,41096
CA376 HUNTINGTON BEACH HYUNDAI,Non-Prog,WEB,Cp Sales,November 2017,NL,WE,0.799536042,,35348
CA376 HUNTINGTON BEACH HYUNDAI,Non-Prog,WEB,Cp Sales,December 2017,NL,WE,0.824205859,,49393
CA376 HUNTINGTON BEACH HYUNDAI,Non-Prog,WEB,Cp Sales,January 2018,NL,WE,0.820645258,,53436
CA376 HUNTINGTON BEACH HYUNDAI,Non-Prog,WEB,Cp Sales,February 2018,NL,WE,0.788006512,,44841
CA377 RUSSELL WESTBROOK HYUNDAI ANAH,Non-Prog,WEB,Cp Sales,October 2017,NL,WE,0.781677252,,118563
CA377 RUSSELL WESTBROOK HYUNDAI ANAH,Non-Prog,WEB,Cp Sales,November 2017,NL,WE,0.810776259,,117332
CA377 RUSSELL WESTBROOK HYUNDAI ANAH,Non-Prog,WEB,Cp Sales,December 2017,NL,WE,0.801749376,,111354
CA377 RUSSELL WESTBROOK HYUNDAI ANAH,Non-Prog,WEB,Cp Sales,January 2018,NL,WE,0.800443865,,125714
CA377 RUSSELL WESTBROOK HYUNDAI ANAH,Non-Prog,WEB,Cp Sales,February 2018,NL,WE,0.806347978,,118904
CA077 SALINAS HYUNDAI,Non-Prog,WEC,Cp Sales,February 2017,NL,WE,0.666439689,,10280
CA077 SALINAS HYUNDAI,Non-Prog,WEC,Cp Sales,March 2017,NL,WE,0.720119581,,16725
CA077 SALINAS HYUNDAI,Non-Prog,WEC,Cp Sales,April 2017,NL,WE,0.668040557,,12131
CA077 SALINAS HYUNDAI,Non-Prog,WEC,Cp Sales,May 2017,NL,WE,0.651249754,,10162
CA077 SALINAS HYUNDAI,Non-Prog,WEC,Cp Sales,June 2017,NL,WE,0.638774199,,10899
CA077 SALINAS HYUNDAI,Non-Prog,WEC,Cp Sales,July 2017,NL,WE,0.678512272,,13282
CA077 SALINAS HYUNDAI,Non-Prog,WEC,Cp Sales,August 2017,NL,WE,0.685197935,,11620
CA077 SALINAS HYUNDAI,Non-Prog,WEC,Cp Sales,September 2017,NL,WE,0.663674808,,11587
CA077 SALINAS HYUNDAI,Non-Prog,WEC,Cp Sales,October 2017,NL,WE,0.684615989,,12721
CA077 SALINAS HYUNDAI,Non-Prog,WEC,Cp Sales,November 2017,NL,WE,0.693891403,,13260
CA077 SALINAS HYUNDAI,Non-Prog,WEC,Cp Sales,December 2017,NL,WE,0.688335026,,12799
CA077 SALINAS HYUNDAI,Non-Prog,WEC,Cp Sales,January 2018,NL,WE,0.651944415,,9283
CA106 RALLY HYUNDAI,Non-Prog,WEC,Cp Sales,February 2017,NL,WE,0.616978724,,52501
CA106 RALLY HYUNDAI,Non-Prog,WEC,Cp Sales,March 2017,NL,WE,0.613208683,,66426
CA106 RALLY HYUNDAI,Non-Prog,WEC,Cp Sales,April 2017,NL,WE,0.624407938,,56793
CA106 RALLY HYUNDAI,Non-Prog,WEC,Cp Sales,May 2017,NL,WE,0.622644039,,52208
CA106 RALLY HYUNDAI,Non-Prog,WEC,Cp Sales,June 2017,NL,WE,0.626164290,,57009
CA106 RALLY HYUNDAI,Non-Prog,WEC,Cp Sales,July 2017,NL,WE,0.650448351,,61782
CA106 RALLY HYUNDAI,Non-Prog,WEC,Cp Sales,August 2017,NL,WE,0.645211774,,60064
CA106 RALLY HYUNDAI,Non-Prog,WEC,Cp Sales,September 2017,NL,WE,0.623729945,,47931
CA106 RALLY HYUNDAI,Non-Prog,WEC,Cp Sales,October 2017,NL,WE,0.650530370,,59204
CA106 RALLY HYUNDAI,Non-Prog,WEC,Cp Sales,November 2017,NL,WE,0.656975006,,56853
CA106 RALLY HYUNDAI,Non-Prog,WEC,Cp Sales,December 2017,NL,WE,0.636352501,,57146
CA106 RALLY HYUNDAI,Non-Prog,WEC,Cp Sales,January 2018,NL,WE,0.657201229,,63142
CA106 RALLY HYUNDAI,Non-Prog,WEC,Cp Sales,February 2018,NL,WE,0.659310544,,62397
CA274 VISALIA HYUNDAI,Non-Prog,WEC,Cp Sales,February 2017,NL,WE,0.811785843,,13915
CA274 VISALIA HYUNDAI,Non-Prog,WEC,Cp Sales,March 2017,NL,WE,0.786144578,,22244
CA274 VISALIA HYUNDAI,Non-Prog,WEC,Cp Sales,April 2017,NL,WE,0.771356626,,15885
CA274 VISALIA HYUNDAI,Non-Prog,WEC,Cp Sales,May 2017,NL,WE,0.678328365,,17779
CA274 VISALIA HYUNDAI,Non-Prog,WEC,Cp Sales,June 2017,NL,WE,0.750508451,,28518
CA274 VISALIA HYUNDAI,Non-Prog,WEC,Cp Sales,July 2017,NL,WE,0.676105212,,14409
CA274 VISALIA HYUNDAI,Non-Prog,WEC,Cp Sales,August 2017,NL,WE,0.726717962,,18845
CA274 VISALIA HYUNDAI,Non-Prog,WEC,Cp Sales,September 2017,NL,WE,0.815068493,,17958
CA274 VISALIA HYUNDAI,Non-Prog,WEC,Cp Sales,October 2017,NL,WE,0.785130419,,21776
CA274 VISALIA HYUNDAI,Non-Prog,WEC,Cp Sales,November 2017,NL,WE,0.749746628,,12827
CA274 VISALIA HYUNDAI,Non-Prog,WEC,Cp Sales,December 2017,NL,WE,0.831462511,,18352
CA274 VISALIA HYUNDAI,Non-Prog,WEC,Cp Sales,January 2018,NL,WE,0.715307654,,19990
CA274 VISALIA HYUNDAI,Non-Prog,WEC,Cp Sales,February 2018,NL,WE,0.762652705,,10887
CA275 PARKWAY HYUNDAI,Non-Prog,WEC,Cp Sales,February 2017,NL,WE,0.656735924,,37493
CA275 PARKWAY HYUNDAI,Non-Prog,WEC,Cp Sales,March 2017,NL,WE,0.764199610,,37994
CA275 PARKWAY HYUNDAI,Non-Prog,WEC,Cp Sales,April 2017,NL,WE,0.719004582,,47136
CA275 PARKWAY HYUNDAI,Non-Prog,WEC,Cp Sales,May 2017,NL,WE,0.722247961,,49645
CA275 PARKWAY HYUNDAI,Non-Prog,WEC,Cp Sales,June 2017,NL,WE,0.707673716,,49650
CA275 PARKWAY HYUNDAI,Non-Prog,WEC,Cp Sales,July 2017,NL,WE,0.631174622,,37229
CA275 PARKWAY HYUNDAI,Non-Prog,WEC,Cp Sales,August 2017,NL,WE,0.711660564,,43154
CA275 PARKWAY HYUNDAI,Non-Prog,WEC,Cp Sales,September 2017,NL,WE,0.552568876,,40290
CA275 PARKWAY HYUNDAI,Non-Prog,WEC,Cp Sales,October 2017,NL,WE,0.719033375,,63520
CA275 PARKWAY HYUNDAI,Non-Prog,WEC,Cp Sales,November 2017,NL,WE,0.678888242,,60085
CA275 PARKWAY HYUNDAI,Non-Prog,WEC,Cp Sales,December 2017,NL,WE,0.725294281,,53945
CA275 PARKWAY HYUNDAI,Non-Prog,WEC,Cp Sales,January 2018,NL,WE,0.721484797,,51832
CA275 PARKWAY HYUNDAI,Non-Prog,WEC,Cp Sales,February 2018,NL,WE,0.719758648,,48394
CA290 LADIN HYUNDAI,Non-Prog,WEC,Cp Sales,February 2017,NL,WE,0.764207004,,34666
CA290 LADIN HYUNDAI,Non-Prog,WEC,Cp Sales,March 2017,NL,WE,0.779681886,,39797
CA290 LADIN HYUNDAI,Non-Prog,WEC,Cp Sales,April 2017,NL,WE,0.735106617,,27294
CA290 LADIN HYUNDAI,Non-Prog,WEC,Cp Sales,May 2017,NL,WE,0.737387111,,42298
CA290 LADIN HYUNDAI,Non-Prog,WEC,Cp Sales,June 2017,NL,WE,0.763801642,,46643
CA290 LADIN HYUNDAI,Non-Prog,WEC,Cp Sales,July 2017,NL,WE,0.743333797,,35965
CA290 LADIN HYUNDAI,Non-Prog,WEC,Cp Sales,August 2017,NL,WE,0.760537673,,52597
CA290 LADIN HYUNDAI,Non-Prog,WEC,Cp Sales,September 2017,NL,WE,0.755223813,,44077
CA290 LADIN HYUNDAI,Non-Prog,WEC,Cp Sales,October 2017,NL,WE,0.762396411,,51043
CA290 LADIN HYUNDAI,Non-Prog,WEC,Cp Sales,November 2017,NL,WE,0.744450935,,51360
CA290 LADIN HYUNDAI,Non-Prog,WEC,Cp Sales,December 2017,NL,WE,0.758349637,,57757
CA290 LADIN HYUNDAI,Non-Prog,WEC,Cp Sales,January 2018,NL,WE,0.757060807,,59023
CA301 RANCHO GRANDE HYUNDAI,Non-Prog,WEC,Cp Sales,February 2017,NL,WE,0.789780469,,13210
CA301 RANCHO GRANDE HYUNDAI,Non-Prog,WEC,Cp Sales,March 2017,NL,WE,0.805322021,,12965
CA301 RANCHO GRANDE HYUNDAI,Non-Prog,WEC,Cp Sales,April 2017,NL,WE,0.797008547,,9828
CA301 RANCHO GRANDE HYUNDAI,Non-Prog,WEC,Cp Sales,May 2017,NL,WE,0.774414671,,11233
CA301 RANCHO GRANDE HYUNDAI,Non-Prog,WEC,Cp Sales,June 2017,NL,WE,0.777070851,,16189
CA301 RANCHO GRANDE HYUNDAI,Non-Prog,WEC,Cp Sales,July 2017,NL,WE,0.793688767,,8778
CA301 RANCHO GRANDE HYUNDAI,Non-Prog,WEC,Cp Sales,August 2017,NL,WE,0.797491842,,15629
CA301 RANCHO GRANDE HYUNDAI,Non-Prog,WEC,Cp Sales,September 2017,NL,WE,0.801165331,,12357
CA301 RANCHO GRANDE HYUNDAI,Non-Prog,WEC,Cp Sales,October 2017,NL,WE,0.805068435,,9352
CA301 RANCHO GRANDE HYUNDAI,Non-Prog,WEC,Cp Sales,November 2017,NL,WE,0.784973133,,10794
CA301 RANCHO GRANDE HYUNDAI,Non-Prog,WEC,Cp Sales,December 2017,NL,WE,0.792365871,,8462
CA301 RANCHO GRANDE HYUNDAI,Non-Prog,WEC,Cp Sales,January 2018,NL,WE,0.803951871,,9059
CA301 RANCHO GRANDE HYUNDAI,Non-Prog,WEC,Cp Sales,February 2018,NL,WE,0.803445469,,14744
CA314 KEYES HYUNDAI,Non-Prog,WEC,Cp Sales,February 2017,NL,WE,0.833184907,,124641
CA314 KEYES HYUNDAI,Non-Prog,WEC,Cp Sales,March 2017,NL,WE,0.831756339,,179561
CA314 KEYES HYUNDAI,Non-Prog,WEC,Cp Sales,April 2017,NL,WE,0.832971705,,159464
CA314 KEYES HYUNDAI,Non-Prog,WEC,Cp Sales,May 2017,NL,WE,0.820588755,,175591
CA314 KEYES HYUNDAI,Non-Prog,WEC,Cp Sales,June 2017,NL,WE,0.817939736,,182132
CA314 KEYES HYUNDAI,Non-Prog,WEC,Cp Sales,July 2017,NL,WE,0.811695428,,190707
CA314 KEYES HYUNDAI,Non-Prog,WEC,Cp Sales,August 2017,NL,WE,0.810293429,,215691
CA314 KEYES HYUNDAI,Non-Prog,WEC,Cp Sales,September 2017,NL,WE,0.813448140,,206259
CA314 KEYES HYUNDAI,Non-Prog,WEC,Cp Sales,October 2017,NL,WE,0.815120866,,181524
CA314 KEYES HYUNDAI,Non-Prog,WEC,Cp Sales,November 2017,NL,WE,0.819733311,,143088
CA314 KEYES HYUNDAI,Non-Prog,WEC,Cp Sales,December 2017,NL,WE,0.812522754,,184033
CA314 KEYES HYUNDAI,Non-Prog,WEC,Cp Sales,January 2018,NL,WE,0.807693221,,210523
CA314 KEYES HYUNDAI,Non-Prog,WEC,Cp Sales,February 2018,NL,WE,0.800823871,,180368
CA329 BAKERSFIELD HYUNDAI,Non-Prog,WEC,Cp Sales,February 2017,NL,WE,0.704913972,,52483
CA329 BAKERSFIELD HYUNDAI,Non-Prog,WEC,Cp Sales,March 2017,NL,WE,0.706075049,,64411
CA329 BAKERSFIELD HYUNDAI,Non-Prog,WEC,Cp Sales,April 2017,NL,WE,0.657566999,,38060
CA329 BAKERSFIELD HYUNDAI,Non-Prog,WEC,Cp Sales,May 2017,NL,WE,0.687774730,,53234
CA329 BAKERSFIELD HYUNDAI,Non-Prog,WEC,Cp Sales,June 2017,NL,WE,0.693672609,,60246
CA329 BAKERSFIELD HYUNDAI,Non-Prog,WEC,Cp Sales,July 2017,NL,WE,0.649815774,,38811
CA329 BAKERSFIELD HYUNDAI,Non-Prog,WEC,Cp Sales,August 2017,NL,WE,0.689079638,,37746
CA329 BAKERSFIELD HYUNDAI,Non-Prog,WEC,Cp Sales,September 2017,NL,WE,0.687286008,,35048
CA329 BAKERSFIELD HYUNDAI,Non-Prog,WEC,Cp Sales,October 2017,NL,WE,0.639950469,,41186
CA329 BAKERSFIELD HYUNDAI,Non-Prog,WEC,Cp Sales,November 2017,NL,WE,0.693109036,,38877
CA329 BAKERSFIELD HYUNDAI,Non-Prog,WEC,Cp Sales,December 2017,NL,WE,0.488115582,,32185
CA329 BAKERSFIELD HYUNDAI,Non-Prog,WEC,Cp Sales,January 2018,NL,WE,0.647610897,,35055
CA329 BAKERSFIELD HYUNDAI,Non-Prog,WEC,Cp Sales,February 2018,NL,WE,0.667139559,,35949
CA344 HYUNDAI MISSION HILLS,Non-Prog,WEC,Cp Sales,February 2017,NL,WE,0.793345755,,37570
CA344 HYUNDAI MISSION HILLS,Non-Prog,WEC,Cp Sales,March 2017,NL,WE,0.827467996,,41714
CA344 HYUNDAI MISSION HILLS,Non-Prog,WEC,Cp Sales,April 2017,NL,WE,0.829208242,,46302
CA344 HYUNDAI MISSION HILLS,Non-Prog,WEC,Cp Sales,May 2017,NL,WE,0.823135547,,55110
CA344 HYUNDAI MISSION HILLS,Non-Prog,WEC,Cp Sales,June 2017,NL,WE,0.844942575,,52329
CA344 HYUNDAI MISSION HILLS,Non-Prog,WEC,Cp Sales,July 2017,NL,WE,0.848982467,,63880
CA344 HYUNDAI MISSION HILLS,Non-Prog,WEC,Cp Sales,August 2017,NL,WE,0.848546980,,59015
CA344 HYUNDAI MISSION HILLS,Non-Prog,WEC,Cp Sales,September 2017,NL,WE,0.833137271,,49304
CA344 HYUNDAI MISSION HILLS,Non-Prog,WEC,Cp Sales,October 2017,NL,WE,0.821815154,,40834
CA344 HYUNDAI MISSION HILLS,Non-Prog,WEC,Cp Sales,November 2017,NL,WE,0.825062757,,54974
CA344 HYUNDAI MISSION HILLS,Non-Prog,WEC,Cp Sales,December 2017,NL,WE,0.824089089,,51185
CA344 HYUNDAI MISSION HILLS,Non-Prog,WEC,Cp Sales,January 2018,NL,WE,0.797811571,,51818
CA344 HYUNDAI MISSION HILLS,Non-Prog,WEC,Cp Sales,February 2018,NL,WE,0.796832912,,49004
CA349 WINN HYUNDAI OF SANTA MARIA,Non-Prog,WEC,Cp Sales,February 2017,NL,WE,0.887778197,,15906
CA349 WINN HYUNDAI OF SANTA MARIA,Non-Prog,WEC,Cp Sales,March 2017,NL,WE,0.903519612,,21849
CA349 WINN HYUNDAI OF SANTA MARIA,Non-Prog,WEC,Cp Sales,April 2017,NL,WE,0.903896303,,13038
CA349 WINN HYUNDAI OF SANTA MARIA,Non-Prog,WEC,Cp Sales,May 2017,NL,WE,0.905197988,,15506
CA349 WINN HYUNDAI OF SANTA MARIA,Non-Prog,WEC,Cp Sales,June 2017,NL,WE,0.940361558,,16097
CA349 WINN HYUNDAI OF SANTA MARIA,Non-Prog,WEC,Cp Sales,July 2017,NL,WE,0.885202281,,18415
CA349 WINN HYUNDAI OF SANTA MARIA,Non-Prog,WEC,Cp Sales,August 2017,NL,WE,0.889258077,,22873
CA349 WINN HYUNDAI OF SANTA MARIA,Non-Prog,WEC,Cp Sales,September 2017,NL,WE,0.938050499,,10218
CA349 WINN HYUNDAI OF SANTA MARIA,Non-Prog,WEC,Cp Sales,October 2017,NL,WE,0.942203775,,12769
CA349 WINN HYUNDAI OF SANTA MARIA,Non-Prog,WEC,Cp Sales,November 2017,NL,WE,0.909225902,,15489
CA349 WINN HYUNDAI OF SANTA MARIA,Non-Prog,WEC,Cp Sales,December 2017,NL,WE,0.884099684,,14245
CA349 WINN HYUNDAI OF SANTA MARIA,Non-Prog,WEC,Cp Sales,January 2018,NL,WE,0.900559006,,16100
CA349 WINN HYUNDAI OF SANTA MARIA,Non-Prog,WEC,Cp Sales,February 2018,NL,WE,0.876724046,,18706
CA354 WOODLAND HILLS HYUNDAI,Non-Prog,WEC,Cp Sales,February 2017,NL,WE,0.815706048,,40061
CA354 WOODLAND HILLS HYUNDAI,Non-Prog,WEC,Cp Sales,March 2017,NL,WE,0.833358651,,46081
CA354 WOODLAND HILLS HYUNDAI,Non-Prog,WEC,Cp Sales,April 2017,NL,WE,0.826369501,,42625
CA354 WOODLAND HILLS HYUNDAI,Non-Prog,WEC,Cp Sales,May 2017,NL,WE,0.856064562,,42130
CA354 WOODLAND HILLS HYUNDAI,Non-Prog,WEC,Cp Sales,June 2017,NL,WE,0.842052516,,49890
CA354 WOODLAND HILLS HYUNDAI,Non-Prog,WEC,Cp Sales,July 2017,NL,WE,0.833036097,,44297
CA354 WOODLAND HILLS HYUNDAI,Non-Prog,WEC,Cp Sales,August 2017,NL,WE,0.836856024,,50293
CA354 WOODLAND HILLS HYUNDAI,Non-Prog,WEC,Cp Sales,September 2017,NL,WE,0.818826843,,55389
CA354 WOODLAND HILLS HYUNDAI,Non-Prog,WEC,Cp Sales,October 2017,NL,WE,0.821767976,,61347
CA354 WOODLAND HILLS HYUNDAI,Non-Prog,WEC,Cp Sales,November 2017,NL,WE,0.828061526,,50710
CA354 WOODLAND HILLS HYUNDAI,Non-Prog,WEC,Cp Sales,December 2017,NL,WE,0.798082491,,46623
CA354 WOODLAND HILLS HYUNDAI,Non-Prog,WEC,Cp Sales,January 2018,NL,WE,0.813422269,,53672
CA354 WOODLAND HILLS HYUNDAI,Non-Prog,WEC,Cp Sales,February 2018,NL,WE,0.805424701,,61349
CA358 PENINSULA HYUNDAI,Non-Prog,WEC,Cp Sales,February 2017,NL,WE,0.742213884,,10660
CA358 PENINSULA HYUNDAI,Non-Prog,WEC,Cp Sales,March 2017,NL,WE,0.723713647,,15198
CA358 PENINSULA HYUNDAI,Non-Prog,WEC,Cp Sales,April 2017,NL,WE,0.705972906,,9744
CA358 PENINSULA HYUNDAI,Non-Prog,WEC,Cp Sales,May 2017,NL,WE,0.715959570,,15533
CA358 PENINSULA HYUNDAI,Non-Prog,WEC,Cp Sales,June 2017,NL,WE,0.714400494,,16180
CA358 PENINSULA HYUNDAI,Non-Prog,WEC,Cp Sales,July 2017,NL,WE,0.716462775,,14305
CA358 PENINSULA HYUNDAI,Non-Prog,WEC,Cp Sales,August 2017,NL,WE,0.723272168,,18202
CA358 PENINSULA HYUNDAI,Non-Prog,WEC,Cp Sales,September 2017,NL,WE,0.669692385,,11898
CA358 PENINSULA HYUNDAI,Non-Prog,WEC,Cp Sales,October 2017,NL,WE,0.719651699,,23428
CA358 PENINSULA HYUNDAI,Non-Prog,WEC,Cp Sales,November 2017,NL,WE,0.716034719,,21890
CA358 PENINSULA HYUNDAI,Non-Prog,WEC,Cp Sales,December 2017,NL,WE,0.665700118,,23796
CA358 PENINSULA HYUNDAI,Non-Prog,WEC,Cp Sales,January 2018,NL,WE,0.730546481,,13468
CA358 PENINSULA HYUNDAI,Non-Prog,WEC,Cp Sales,February 2018,NL,WE,0.698831304,,16343
CA359 ALEXANDER HYUNDAI OF OXNARD,Non-Prog,WEC,Cp Sales,February 2017,NL,WE,0.743649204,,37948
CA359 ALEXANDER HYUNDAI OF OXNARD,Non-Prog,WEC,Cp Sales,March 2017,NL,WE,0.652813455,,36983
CA359 ALEXANDER HYUNDAI OF OXNARD,Non-Prog,WEC,Cp Sales,April 2017,NL,WE,0.729095617,,31668
CA359 ALEXANDER HYUNDAI OF OXNARD,Non-Prog,WEC,Cp Sales,May 2017,NL,WE,0.719526945,,37205
CA359 ALEXANDER HYUNDAI OF OXNARD,Non-Prog,WEC,Cp Sales,June 2017,NL,WE,0.637124510,,41579
CA359 ALEXANDER HYUNDAI OF OXNARD,Non-Prog,WEC,Cp Sales,July 2017,NL,WE,0.676596292,,38840
CA359 ALEXANDER HYUNDAI OF OXNARD,Non-Prog,WEC,Cp Sales,August 2017,NL,WE,0.682689540,,34742
CA359 ALEXANDER HYUNDAI OF OXNARD,Non-Prog,WEC,Cp Sales,September 2017,NL,WE,0.673243994,,28431
CA359 ALEXANDER HYUNDAI OF OXNARD,Non-Prog,WEC,Cp Sales,October 2017,NL,WE,0.704900966,,37462
CA359 ALEXANDER HYUNDAI OF OXNARD,Non-Prog,WEC,Cp Sales,November 2017,NL,WE,0.680178302,,31183
CA359 ALEXANDER HYUNDAI OF OXNARD,Non-Prog,WEC,Cp Sales,December 2017,NL,WE,0.639610741,,27745
CA359 ALEXANDER HYUNDAI OF OXNARD,Non-Prog,WEC,Cp Sales,January 2018,NL,WE,0.680721423,,36927
CA359 ALEXANDER HYUNDAI OF OXNARD,Non-Prog,WEC,Cp Sales,February 2018,NL,WE,0.693908726,,41896
CA361 HANFORD HYUNDAI,Non-Prog,WEC,Cp Sales,February 2017,NL,WE,0.827655311,,4990
CA361 HANFORD HYUNDAI,Non-Prog,WEC,Cp Sales,March 2017,NL,WE,0.822289522,,8255
CA361 HANFORD HYUNDAI,Non-Prog,WEC,Cp Sales,April 2017,NL,WE,0.824590164,,5490
CA361 HANFORD HYUNDAI,Non-Prog,WEC,Cp Sales,May 2017,NL,WE,0.819496855,,4770
CA361 HANFORD HYUNDAI,Non-Prog,WEC,Cp Sales,June 2017,NL,WE,0.765224359,,2496
CA361 HANFORD HYUNDAI,Non-Prog,WEC,Cp Sales,July 2017,NL,WE,0.819040480,,6670
CA361 HANFORD HYUNDAI,Non-Prog,WEC,Cp Sales,August 2017,NL,WE,0.810040919,,6354
CA361 HANFORD HYUNDAI,Non-Prog,WEC,Cp Sales,September 2017,NL,WE,0.847130243,,3624
CA361 HANFORD HYUNDAI,Non-Prog,WEC,Cp Sales,October 2017,NL,WE,0.850932659,,6326
CA361 HANFORD HYUNDAI,Non-Prog,WEC,Cp Sales,November 2017,NL,WE,0.824123018,,8324
CA361 HANFORD HYUNDAI,Non-Prog,WEC,Cp Sales,December 2017,NL,WE,0.840556447,,7476
CA361 HANFORD HYUNDAI,Non-Prog,WEC,Cp Sales,January 2018,NL,WE,0.799015953,,6707
CA361 HANFORD HYUNDAI,Non-Prog,WEC,Cp Sales,February 2018,NL,WE,0.822825816,,4013
CA365 SAGE HYUNDAI,Non-Prog,WEC,Cp Sales,February 2017,NL,WE,0.742254717,,27081
CA365 SAGE HYUNDAI,Non-Prog,WEC,Cp Sales,March 2017,NL,WE,0.721713625,,45004
CA365 SAGE HYUNDAI,Non-Prog,WEC,Cp Sales,April 2017,NL,WE,0.823937554,,35743
CA365 SAGE HYUNDAI,Non-Prog,WEC,Cp Sales,May 2017,NL,WE,0.815119409,,46814
CA365 SAGE HYUNDAI,Non-Prog,WEC,Cp Sales,June 2017,NL,WE,0.781313043,,45604
CA365 SAGE HYUNDAI,Non-Prog,WEC,Cp Sales,July 2017,NL,WE,0.737713566,,34123
CA365 SAGE HYUNDAI,Non-Prog,WEC,Cp Sales,August 2017,NL,WE,0.718214949,,43629
CA365 SAGE HYUNDAI,Non-Prog,WEC,Cp Sales,October 2017,NL,WE,0.728442244,,37156
CA365 SAGE HYUNDAI,Non-Prog,WEC,Cp Sales,November 2017,NL,WE,0.751589147,,25800
CA365 SAGE HYUNDAI,Non-Prog,WEC,Cp Sales,December 2017,NL,WE,0.797061917,,30428
CA033 MANLY HYUNDAI,Non-Prog,WED,Cp Sales,February 2017,NL,WE,0.771395886,,46329
CA033 MANLY HYUNDAI,Non-Prog,WED,Cp Sales,March 2017,NL,WE,0.759206099,,52601
CA033 MANLY HYUNDAI,Non-Prog,WED,Cp Sales,April 2017,NL,WE,0.769559317,,50104
CA033 MANLY HYUNDAI,Non-Prog,WED,Cp Sales,May 2017,NL,WE,0.751826623,,60631
CA033 MANLY HYUNDAI,Non-Prog,WED,Cp Sales,June 2017,NL,WE,0.749557855,,53150
CA033 MANLY HYUNDAI,Non-Prog,WED,Cp Sales,July 2017,NL,WE,0.751340083,,47012
CA033 MANLY HYUNDAI,Non-Prog,WED,Cp Sales,August 2017,NL,WE,0.740231004,,45194
CA033 MANLY HYUNDAI,Non-Prog,WED,Cp Sales,September 2017,NL,WE,0.727527447,,34976
CA033 MANLY HYUNDAI,Non-Prog,WED,Cp Sales,October 2017,NL,WE,0.728540996,,38492
CA033 MANLY HYUNDAI,Non-Prog,WED,Cp Sales,November 2017,NL,WE,0.754710572,,55938
CA033 MANLY HYUNDAI,Non-Prog,WED,Cp Sales,December 2017,NL,WE,0.744679043,,47078
CA033 MANLY HYUNDAI,Non-Prog,WED,Cp Sales,January 2018,NL,WE,0.745329321,,49511
CA033 MANLY HYUNDAI,Non-Prog,WED,Cp Sales,February 2018,NL,WE,0.746018221,,45771
CA115 TEAM HYUNDAI,Non-Prog,WED,Cp Sales,February 2017,NL,WE,0.341744773,,22192
CA115 TEAM HYUNDAI,Non-Prog,WED,Cp Sales,March 2017,NL,WE,0.418225834,,28915
CA115 TEAM HYUNDAI,Non-Prog,WED,Cp Sales,April 2017,NL,WE,0.503526456,,31051
CA115 TEAM HYUNDAI,Non-Prog,WED,Cp Sales,May 2017,NL,WE,0.292042070,,26527
CA115 TEAM HYUNDAI,Non-Prog,WED,Cp Sales,June 2017,NL,WE,0.503625241,,35308
CA115 TEAM HYUNDAI,Non-Prog,WED,Cp Sales,July 2017,NL,WE,0.375162816,,29174
CA181 GILROY HYUNDAI,Non-Prog,WED,Cp Sales,February 2017,NL,WE,0.678988685,,27133
CA181 GILROY HYUNDAI,Non-Prog,WED,Cp Sales,March 2017,NL,WE,0.679349338,,39529
CA304 CAPITOL HYUNDAI,Non-Prog,WED,Cp Sales,February 2017,NL,WE,0.658837574,,69527
CA304 CAPITOL HYUNDAI,Non-Prog,WED,Cp Sales,March 2017,NL,WE,0.691505650,,106459
CA304 CAPITOL HYUNDAI,Non-Prog,WED,Cp Sales,April 2017,NL,WE,0.673967044,,81320
CA304 CAPITOL HYUNDAI,Non-Prog,WED,Cp Sales,May 2017,NL,WE,0.662890772,,76803
CA304 CAPITOL HYUNDAI,Non-Prog,WED,Cp Sales,June 2017,NL,WE,0.667666437,,79685
CA304 CAPITOL HYUNDAI,Non-Prog,WED,Cp Sales,July 2017,NL,WE,0.714633153,,90869
CA304 CAPITOL HYUNDAI,Non-Prog,WED,Cp Sales,August 2017,NL,WE,0.760914622,,104699
CA304 CAPITOL HYUNDAI,Non-Prog,WED,Cp Sales,September 2017,NL,WE,0.717632211,,90329
CA304 CAPITOL HYUNDAI,Non-Prog,WED,Cp Sales,October 2017,NL,WE,0.717492297,,84380
CA304 CAPITOL HYUNDAI,Non-Prog,WED,Cp Sales,November 2017,NL,WE,0.696647193,,93116
CA304 CAPITOL HYUNDAI,Non-Prog,WED,Cp Sales,December 2017,NL,WE,0.638314501,,89564
CA304 CAPITOL HYUNDAI,Non-Prog,WED,Cp Sales,January 2018,NL,WE,0.675578850,,105511
CA304 CAPITOL HYUNDAI,Non-Prog,WED,Cp Sales,February 2018,NL,WE,0.597258563,,67264
CA308 FUTURE HYUNDAI OF CONCORD,Non-Prog,WED,Cp Sales,February 2017,NL,WE,0.683291330,,62297
CA308 FUTURE HYUNDAI OF CONCORD,Non-Prog,WED,Cp Sales,March 2017,NL,WE,0.701092676,,76967
