CONSULTANT,DEALER,DEALER PROGRAM,DIST,"Month, Year of SurveyDate",NATL,REGION CODE,Avg. RECO_BRAND_SCORE,Count of RECO_BRAND_SCORE
Non-Prog,FL140 KEY HYUNDAI,Non-Prog,SOD,November 2017,NL,SO,4.596330275,109
Non-Prog,FL140 KEY HYUNDAI,Non-Prog,SOD,December 2017,NL,SO,4.631067961,103
Non-Prog,FL140 KEY HYUNDAI,Non-Prog,SOD,January 2018,NL,SO,4.587301587,252
Non-Prog,FL140 KEY HYUNDAI,Non-Prog,SOD,February 2018,NL,SO,4.762195122,164
Phil Guazzaloca,FL138 COGGIN DELAND HYUNDAI,Prog,SOD,October 2017,NL,SO,4.333333333,15
Phil Guazzaloca,FL138 COGGIN DELAND HYUNDAI,Prog,SOD,November 2017,NL,SO,4.574468085,47
Phil Guazzaloca,FL138 COGGIN DELAND HYUNDAI,Prog,SOD,December 2017,NL,SO,4.596153846,52
Phil Guazzaloca,FL138 COGGIN DELAND HYUNDAI,Prog,SOD,January 2018,NL,SO,4.634146341,82
Phil Guazzaloca,FL138 COGGIN DELAND HYUNDAI,Prog,SOD,February 2018,NL,SO,4.521739130,69
Non-Prog,FL107 BAY HYUNDAI,Non-Prog,SOE,October 2017,NL,SO,4.333333333,9
Non-Prog,FL107 BAY HYUNDAI,Non-Prog,SOE,November 2017,NL,SO,4.416666667,24
Non-Prog,FL107 BAY HYUNDAI,Non-Prog,SOE,December 2017,NL,SO,4.736842105,19
Non-Prog,FL107 BAY HYUNDAI,Non-Prog,SOE,January 2018,NL,SO,4.673913043,46
Non-Prog,FL107 BAY HYUNDAI,Non-Prog,SOE,February 2018,NL,SO,4.96,25
Non-Prog,FL128 WERNER HYUNDAI,Non-Prog,SOE,October 2017,NL,SO,4.653846154,26
Non-Prog,FL128 WERNER HYUNDAI,Non-Prog,SOE,November 2017,NL,SO,4.557142857,70
Non-Prog,FL128 WERNER HYUNDAI,Non-Prog,SOE,December 2017,NL,SO,4.538461538,52
Non-Prog,FL128 WERNER HYUNDAI,Non-Prog,SOE,January 2018,NL,SO,4.702479339,121
Non-Prog,FL128 WERNER HYUNDAI,Non-Prog,SOE,February 2018,NL,SO,4.6375,80
Non-Prog,GA029 FIVE STAR HYUNDAI,Non-Prog,SOE,October 2017,NL,SO,4.8,10
Non-Prog,GA029 FIVE STAR HYUNDAI,Non-Prog,SOE,November 2017,NL,SO,4.818181818,11
Non-Prog,GA029 FIVE STAR HYUNDAI,Non-Prog,SOE,December 2017,NL,SO,4.611111111,18
Non-Prog,GA029 FIVE STAR HYUNDAI,Non-Prog,SOE,January 2018,NL,SO,4.846153846,13
Non-Prog,GA029 FIVE STAR HYUNDAI,Non-Prog,SOE,February 2018,NL,SO,4.785714286,14
Non-Prog,GA055 ALL PRO HYUNDAI,Non-Prog,SOE,October 2017,NL,SO,4,1
Non-Prog,GA055 ALL PRO HYUNDAI,Non-Prog,SOE,November 2017,NL,SO,4.333333333,6
Non-Prog,GA055 ALL PRO HYUNDAI,Non-Prog,SOE,December 2017,NL,SO,3,2
Non-Prog,GA055 ALL PRO HYUNDAI,Non-Prog,SOE,January 2018,NL,SO,4.5,10
Non-Prog,GA055 ALL PRO HYUNDAI,Non-Prog,SOE,February 2018,NL,SO,4.846153846,13
Non-Prog,GA056 LEGACY HYUNDAI OF MCDONOUGH,Non-Prog,SOE,October 2017,NL,SO,4.875,8
Non-Prog,GA056 LEGACY HYUNDAI OF MCDONOUGH,Non-Prog,SOE,November 2017,NL,SO,3.571428571,7
Non-Prog,GA056 LEGACY HYUNDAI OF MCDONOUGH,Non-Prog,SOE,December 2017,NL,SO,4.615384615,13
Non-Prog,GA056 LEGACY HYUNDAI OF MCDONOUGH,Non-Prog,SOE,January 2018,NL,SO,4.586206897,29
Non-Prog,GA056 LEGACY HYUNDAI OF MCDONOUGH,Non-Prog,SOE,February 2018,NL,SO,4.72,25
Non-Prog,GA057 FIVE STAR HYUNDAI OF WARNER RO,Non-Prog,SOE,October 2017,NL,SO,5,2
Non-Prog,GA057 FIVE STAR HYUNDAI OF WARNER RO,Non-Prog,SOE,November 2017,NL,SO,4.538461538,13
Non-Prog,GA057 FIVE STAR HYUNDAI OF WARNER RO,Non-Prog,SOE,December 2017,NL,SO,4.529411765,17
Non-Prog,GA057 FIVE STAR HYUNDAI OF WARNER RO,Non-Prog,SOE,January 2018,NL,SO,4.633333333,30
Non-Prog,GA057 FIVE STAR HYUNDAI OF WARNER RO,Non-Prog,SOE,February 2018,NL,SO,4.772727273,22
Non-Prog,GA066 LANGDALE HYUNDAI OF SOUTH GEOR,Non-Prog,SOE,October 2017,NL,SO,5,11
Non-Prog,GA066 LANGDALE HYUNDAI OF SOUTH GEOR,Non-Prog,SOE,November 2017,NL,SO,4.444444444,18
Non-Prog,GA066 LANGDALE HYUNDAI OF SOUTH GEOR,Non-Prog,SOE,December 2017,NL,SO,4.611111111,18
Non-Prog,GA066 LANGDALE HYUNDAI OF SOUTH GEOR,Non-Prog,SOE,January 2018,NL,SO,4.484848485,33
Non-Prog,GA066 LANGDALE HYUNDAI OF SOUTH GEOR,Non-Prog,SOE,February 2018,NL,SO,4.828571429,35
Non-Prog,GA068 VOLUME HYUNDAI,Non-Prog,SOE,October 2017,NL,SO,4.857142857,7
Non-Prog,GA068 VOLUME HYUNDAI,Non-Prog,SOE,November 2017,NL,SO,4.7,10
Non-Prog,GA068 VOLUME HYUNDAI,Non-Prog,SOE,December 2017,NL,SO,4.4,15
Non-Prog,GA068 VOLUME HYUNDAI,Non-Prog,SOE,January 2018,NL,SO,4.588235294,17
Non-Prog,GA068 VOLUME HYUNDAI,Non-Prog,SOE,February 2018,NL,SO,4.2,15
Non-Prog,GA073 AUTONATION HYUNDAI ALBANY,Non-Prog,SOE,October 2017,NL,SO,3,1
Non-Prog,GA073 AUTONATION HYUNDAI ALBANY,Non-Prog,SOE,November 2017,NL,SO,3.714285714,7
Non-Prog,GA073 AUTONATION HYUNDAI ALBANY,Non-Prog,SOE,December 2017,NL,SO,3.666666667,3
Non-Prog,GA073 AUTONATION HYUNDAI ALBANY,Non-Prog,SOE,January 2018,NL,SO,4,4
Non-Prog,GA073 AUTONATION HYUNDAI ALBANY,Non-Prog,SOE,February 2018,NL,SO,4.833333333,12
Non-Prog,GA074 AUTONATION HYUNDAI BRUNSWICK,Non-Prog,SOE,October 2017,NL,SO,2.75,4
Non-Prog,GA074 AUTONATION HYUNDAI BRUNSWICK,Non-Prog,SOE,November 2017,NL,SO,4.454545455,11
Non-Prog,GA074 AUTONATION HYUNDAI BRUNSWICK,Non-Prog,SOE,December 2017,NL,SO,4,8
Non-Prog,GA074 AUTONATION HYUNDAI BRUNSWICK,Non-Prog,SOE,January 2018,NL,SO,4.043478261,23
Non-Prog,GA074 AUTONATION HYUNDAI BRUNSWICK,Non-Prog,SOE,February 2018,NL,SO,4.25,8
Non-Prog,GA075 AUTONATION HYUNDAI COLUMBUS,Non-Prog,SOE,October 2017,NL,SO,3.8,5
Non-Prog,GA075 AUTONATION HYUNDAI COLUMBUS,Non-Prog,SOE,November 2017,NL,SO,4.53125,32
Non-Prog,GA075 AUTONATION HYUNDAI COLUMBUS,Non-Prog,SOE,December 2017,NL,SO,4.652173913,23
Non-Prog,GA075 AUTONATION HYUNDAI COLUMBUS,Non-Prog,SOE,January 2018,NL,SO,4.482142857,56
Non-Prog,GA075 AUTONATION HYUNDAI COLUMBUS,Non-Prog,SOE,February 2018,NL,SO,4.666666667,39
Non-Prog,GA079 PEACOCK HYUNDAI OF SAVANNAH,Non-Prog,SOE,December 2017,NL,SO,4.567307692,104
Non-Prog,GA079 PEACOCK HYUNDAI OF SAVANNAH,Non-Prog,SOE,January 2018,NL,SO,4.715277778,144
Non-Prog,GA079 PEACOCK HYUNDAI OF SAVANNAH,Non-Prog,SOE,February 2018,NL,SO,4.834951456,103
Non-Prog,SC033 PEACOCK HYUNDAI,Non-Prog,SOE,October 2017,NL,SO,4.4,20
Non-Prog,SC033 PEACOCK HYUNDAI,Non-Prog,SOE,November 2017,NL,SO,4.545454545,55
Non-Prog,SC033 PEACOCK HYUNDAI,Non-Prog,SOE,December 2017,NL,SO,4.583333333,48
Non-Prog,SC033 PEACOCK HYUNDAI,Non-Prog,SOE,January 2018,NL,SO,4.563106796,103
Non-Prog,SC033 PEACOCK HYUNDAI,Non-Prog,SOE,February 2018,NL,SO,4.525,80
Non-Prog,ID007 BRONCO MOTORS HYUNDAI,Non-Prog,WE1,October 2017,NL,WE,4.916666667,12
Non-Prog,ID007 BRONCO MOTORS HYUNDAI,Non-Prog,WE1,November 2017,NL,WE,4.523809524,21
Non-Prog,ID007 BRONCO MOTORS HYUNDAI,Non-Prog,WE1,December 2017,NL,WE,4.818181818,33
Non-Prog,ID007 BRONCO MOTORS HYUNDAI,Non-Prog,WE1,January 2018,NL,WE,4.610169492,59
Non-Prog,ID007 BRONCO MOTORS HYUNDAI,Non-Prog,WE1,February 2018,NL,WE,4.652173913,46
Non-Prog,ID009 ROB GREEN HYUNDAI,Non-Prog,WE1,October 2017,NL,WE,4.5,4
Non-Prog,ID009 ROB GREEN HYUNDAI,Non-Prog,WE1,November 2017,NL,WE,4.9,10
Non-Prog,ID009 ROB GREEN HYUNDAI,Non-Prog,WE1,December 2017,NL,WE,3.666666667,3
Non-Prog,ID009 ROB GREEN HYUNDAI,Non-Prog,WE1,January 2018,NL,WE,4.576923077,26
Non-Prog,ID009 ROB GREEN HYUNDAI,Non-Prog,WE1,February 2018,NL,WE,4.666666667,9
Non-Prog,ID015 WOODY SMITH HYUNDAI,Non-Prog,WE1,October 2017,NL,WE,4.615384615,13
Non-Prog,ID015 WOODY SMITH HYUNDAI,Non-Prog,WE1,November 2017,NL,WE,4.75,12
Non-Prog,ID015 WOODY SMITH HYUNDAI,Non-Prog,WE1,December 2017,NL,WE,4.789473684,19
Non-Prog,ID015 WOODY SMITH HYUNDAI,Non-Prog,WE1,January 2018,NL,WE,4.857142857,21
Non-Prog,ID015 WOODY SMITH HYUNDAI,Non-Prog,WE1,February 2018,NL,WE,4.827586207,29
Non-Prog,ID016 BRONCO MOTORS HYUNDAI WEST,Non-Prog,WE1,October 2017,NL,WE,4.529411765,17
Non-Prog,ID016 BRONCO MOTORS HYUNDAI WEST,Non-Prog,WE1,November 2017,NL,WE,4.821428571,28
Non-Prog,ID016 BRONCO MOTORS HYUNDAI WEST,Non-Prog,WE1,December 2017,NL,WE,4.727272727,22
Non-Prog,ID016 BRONCO MOTORS HYUNDAI WEST,Non-Prog,WE1,January 2018,NL,WE,4.708333333,48
Non-Prog,ID016 BRONCO MOTORS HYUNDAI WEST,Non-Prog,WE1,February 2018,NL,WE,4.880952381,42
Non-Prog,ID018 TETON HYUNDAI OF POCATELLO,Non-Prog,WE1,October 2017,NL,WE,4.875,8
Non-Prog,ID018 TETON HYUNDAI OF POCATELLO,Non-Prog,WE1,November 2017,NL,WE,5,2
Non-Prog,ID018 TETON HYUNDAI OF POCATELLO,Non-Prog,WE1,December 2017,NL,WE,4.636363636,11
Non-Prog,ID018 TETON HYUNDAI OF POCATELLO,Non-Prog,WE1,January 2018,NL,WE,4.785714286,14
Non-Prog,ID018 TETON HYUNDAI OF POCATELLO,Non-Prog,WE1,February 2018,NL,WE,4.785714286,14
Non-Prog,ID019 MIDWAY HYUNDAI,Non-Prog,WE1,October 2017,NL,WE,4.857142857,7
Non-Prog,ID019 MIDWAY HYUNDAI,Non-Prog,WE1,November 2017,NL,WE,4.85,20
Non-Prog,ID019 MIDWAY HYUNDAI,Non-Prog,WE1,December 2017,NL,WE,4.285714286,7
Non-Prog,ID019 MIDWAY HYUNDAI,Non-Prog,WE1,January 2018,NL,WE,4.8,40
Non-Prog,ID019 MIDWAY HYUNDAI,Non-Prog,WE1,February 2018,NL,WE,4.678571429,28
Non-Prog,MT007 UNDERRINER HYUNDAI,Non-Prog,WE1,October 2017,NL,WE,4.857142857,7
Non-Prog,MT007 UNDERRINER HYUNDAI,Non-Prog,WE1,November 2017,NL,WE,4.636363636,11
Non-Prog,MT007 UNDERRINER HYUNDAI,Non-Prog,WE1,December 2017,NL,WE,4.714285714,7
Non-Prog,MT007 UNDERRINER HYUNDAI,Non-Prog,WE1,January 2018,NL,WE,4.642857143,14
Non-Prog,MT007 UNDERRINER HYUNDAI,Non-Prog,WE1,February 2018,NL,WE,4.5,6
Non-Prog,MT010 GREEN HYUNDAI,Non-Prog,WE1,October 2017,NL,WE,4.4,5
Non-Prog,MT010 GREEN HYUNDAI,Non-Prog,WE1,November 2017,NL,WE,5,1
Non-Prog,MT010 GREEN HYUNDAI,Non-Prog,WE1,December 2017,NL,WE,5,3
Non-Prog,MT010 GREEN HYUNDAI,Non-Prog,WE1,January 2018,NL,WE,4.75,8
Non-Prog,MT010 GREEN HYUNDAI,Non-Prog,WE1,February 2018,NL,WE,4.5,6
Non-Prog,MT012 LITHIA HYUNDAI OF GREAT FALLS,Non-Prog,WE1,October 2017,NL,WE,3.5,2
Non-Prog,MT012 LITHIA HYUNDAI OF GREAT FALLS,Non-Prog,WE1,November 2017,NL,WE,4.142857143,7
Non-Prog,MT012 LITHIA HYUNDAI OF GREAT FALLS,Non-Prog,WE1,December 2017,NL,WE,5,1
Non-Prog,MT012 LITHIA HYUNDAI OF GREAT FALLS,Non-Prog,WE1,January 2018,NL,WE,4.181818182,11
Non-Prog,MT012 LITHIA HYUNDAI OF GREAT FALLS,Non-Prog,WE1,February 2018,NL,WE,4,2
Non-Prog,MT013 MISSOULA HYUNDAI,Non-Prog,WE1,October 2017,NL,WE,5,2
Non-Prog,MT013 MISSOULA HYUNDAI,Non-Prog,WE1,November 2017,NL,WE,4.333333333,9
Non-Prog,MT013 MISSOULA HYUNDAI,Non-Prog,WE1,December 2017,NL,WE,4.833333333,6
Non-Prog,MT013 MISSOULA HYUNDAI,Non-Prog,WE1,January 2018,NL,WE,4.142857143,14
Non-Prog,MT013 MISSOULA HYUNDAI,Non-Prog,WE1,February 2018,NL,WE,4.454545455,11
Non-Prog,WA035 SPECK'S HYUNDAI OF TRI-CITIES,Non-Prog,WE1,October 2017,NL,WE,4.833333333,6
Non-Prog,WA035 SPECK'S HYUNDAI OF TRI-CITIES,Non-Prog,WE1,November 2017,NL,WE,4.833333333,18
Non-Prog,WA035 SPECK'S HYUNDAI OF TRI-CITIES,Non-Prog,WE1,December 2017,NL,WE,4.428571429,14
Non-Prog,WA035 SPECK'S HYUNDAI OF TRI-CITIES,Non-Prog,WE1,January 2018,NL,WE,4.666666667,30
Non-Prog,WA035 SPECK'S HYUNDAI OF TRI-CITIES,Non-Prog,WE1,February 2018,NL,WE,4.666666667,27
Non-Prog,WA046 CAREY HYUNDAI,Non-Prog,WE1,October 2017,NL,WE,5,1
Non-Prog,WA046 CAREY HYUNDAI,Non-Prog,WE1,November 2017,NL,WE,4.75,4
Non-Prog,WA046 CAREY HYUNDAI,Non-Prog,WE1,December 2017,NL,WE,4.857142857,14
Non-Prog,WA046 CAREY HYUNDAI,Non-Prog,WE1,January 2018,NL,WE,4.875,16
Non-Prog,WA046 CAREY HYUNDAI,Non-Prog,WE1,February 2018,NL,WE,4.583333333,12
Non-Prog,WA049 LARRY H. MILLER HYUNDAI SPOKAN,Non-Prog,WE1,October 2017,NL,WE,4.636363636,11
Non-Prog,WA049 LARRY H. MILLER HYUNDAI SPOKAN,Non-Prog,WE1,November 2017,NL,WE,4.722222222,36
Non-Prog,WA049 LARRY H. MILLER HYUNDAI SPOKAN,Non-Prog,WE1,December 2017,NL,WE,4.5,42
Non-Prog,WA049 LARRY H. MILLER HYUNDAI SPOKAN,Non-Prog,WE1,January 2018,NL,WE,4.635135135,74
Non-Prog,WA049 LARRY H. MILLER HYUNDAI SPOKAN,Non-Prog,WE1,February 2018,NL,WE,4.6,45
Non-Prog,AZ003 JIM CLICK HYUNDAI AUTO MALL,Non-Prog,WE2,October 2017,NL,WE,4.75,20
Non-Prog,AZ003 JIM CLICK HYUNDAI AUTO MALL,Non-Prog,WE2,November 2017,NL,WE,4.716216216,74
Non-Prog,AZ003 JIM CLICK HYUNDAI AUTO MALL,Non-Prog,WE2,December 2017,NL,WE,4.639344262,61
Non-Prog,AZ003 JIM CLICK HYUNDAI AUTO MALL,Non-Prog,WE2,January 2018,NL,WE,4.650943396,106
Non-Prog,AZ003 JIM CLICK HYUNDAI AUTO MALL,Non-Prog,WE2,February 2018,NL,WE,4.719101124,89
Non-Prog,AZ018 JIM CLICK HYUNDAI EASTSIDE,Non-Prog,WE2,October 2017,NL,WE,4.851851852,27
Non-Prog,AZ018 JIM CLICK HYUNDAI EASTSIDE,Non-Prog,WE2,November 2017,NL,WE,4.790697674,43
Non-Prog,AZ018 JIM CLICK HYUNDAI EASTSIDE,Non-Prog,WE2,December 2017,NL,WE,4.575,40
Non-Prog,AZ018 JIM CLICK HYUNDAI EASTSIDE,Non-Prog,WE2,January 2018,NL,WE,4.514851485,101
Non-Prog,AZ018 JIM CLICK HYUNDAI EASTSIDE,Non-Prog,WE2,February 2018,NL,WE,4.695652174,69
Non-Prog,AZ019 LARRY H. MILLER HYUNDAI PEORIA,Non-Prog,WE2,October 2017,NL,WE,4.84,25
Non-Prog,AZ019 LARRY H. MILLER HYUNDAI PEORIA,Non-Prog,WE2,November 2017,NL,WE,4.850877193,114
Non-Prog,AZ019 LARRY H. MILLER HYUNDAI PEORIA,Non-Prog,WE2,December 2017,NL,WE,4.745283019,106
Non-Prog,AZ019 LARRY H. MILLER HYUNDAI PEORIA,Non-Prog,WE2,January 2018,NL,WE,4.761506276,239
Non-Prog,AZ019 LARRY H. MILLER HYUNDAI PEORIA,Non-Prog,WE2,February 2018,NL,WE,4.791366906,139
Non-Prog,AZ022 LAWLEY HYUNDAI,Non-Prog,WE2,October 2017,NL,WE,4.777777778,9
Non-Prog,AZ022 LAWLEY HYUNDAI,Non-Prog,WE2,November 2017,NL,WE,4.909090909,11
Non-Prog,AZ022 LAWLEY HYUNDAI,Non-Prog,WE2,December 2017,NL,WE,4.785714286,14
Non-Prog,AZ022 LAWLEY HYUNDAI,Non-Prog,WE2,January 2018,NL,WE,4.846153846,26
Non-Prog,AZ022 LAWLEY HYUNDAI,Non-Prog,WE2,February 2018,NL,WE,4.5,10
Non-Prog,AZ028 HORNE HYUNDAI,Non-Prog,WE2,October 2017,NL,WE,4.727272727,22
Non-Prog,AZ028 HORNE HYUNDAI,Non-Prog,WE2,November 2017,NL,WE,4.775,40
Non-Prog,AZ028 HORNE HYUNDAI,Non-Prog,WE2,December 2017,NL,WE,4.680851064,47
Non-Prog,AZ028 HORNE HYUNDAI,Non-Prog,WE2,January 2018,NL,WE,4.574712644,87
Non-Prog,AZ028 HORNE HYUNDAI,Non-Prog,WE2,February 2018,NL,WE,4.576923077,52
Non-Prog,AZ031 JIM CLICK HYUNDAI OF GREEN VAL,Non-Prog,WE2,October 2017,NL,WE,4.777777778,9
Non-Prog,AZ031 JIM CLICK HYUNDAI OF GREEN VAL,Non-Prog,WE2,November 2017,NL,WE,4.571428571,14
Non-Prog,AZ031 JIM CLICK HYUNDAI OF GREEN VAL,Non-Prog,WE2,December 2017,NL,WE,4.7,10
Non-Prog,AZ031 JIM CLICK HYUNDAI OF GREEN VAL,Non-Prog,WE2,January 2018,NL,WE,4.814814815,27
Non-Prog,AZ031 JIM CLICK HYUNDAI OF GREEN VAL,Non-Prog,WE2,February 2018,NL,WE,4.65,20
Non-Prog,AZ032 CHAPMAN HYUNDAI,Non-Prog,WE2,October 2017,NL,WE,4.541666667,48
Non-Prog,AZ032 CHAPMAN HYUNDAI,Non-Prog,WE2,November 2017,NL,WE,4.771739130,92
Non-Prog,AZ032 CHAPMAN HYUNDAI,Non-Prog,WE2,December 2017,NL,WE,4.836956522,92
Non-Prog,AZ032 CHAPMAN HYUNDAI,Non-Prog,WE2,January 2018,NL,WE,4.747126437,174
Non-Prog,AZ032 CHAPMAN HYUNDAI,Non-Prog,WE2,February 2018,NL,WE,4.805084746,118
Non-Prog,AZ035 SAN TAN HYUNDAI,Non-Prog,WE2,October 2017,NL,WE,4.754385965,114
Non-Prog,AZ035 SAN TAN HYUNDAI,Non-Prog,WE2,November 2017,NL,WE,4.759183673,245
Non-Prog,AZ035 SAN TAN HYUNDAI,Non-Prog,WE2,December 2017,NL,WE,4.804347826,230
Non-Prog,AZ035 SAN TAN HYUNDAI,Non-Prog,WE2,January 2018,NL,WE,4.788819876,483
Non-Prog,AZ035 SAN TAN HYUNDAI,Non-Prog,WE2,February 2018,NL,WE,4.847953216,342
Non-Prog,AZ036 CHAPMAN SCOTTSDALE HYUNDAI,Non-Prog,WE2,October 2017,NL,WE,4.666666667,21
Non-Prog,AZ036 CHAPMAN SCOTTSDALE HYUNDAI,Non-Prog,WE2,November 2017,NL,WE,4.820512821,39
Non-Prog,AZ036 CHAPMAN SCOTTSDALE HYUNDAI,Non-Prog,WE2,December 2017,NL,WE,4.804347826,46
Non-Prog,AZ036 CHAPMAN SCOTTSDALE HYUNDAI,Non-Prog,WE2,January 2018,NL,WE,4.726315789,95
Non-Prog,AZ036 CHAPMAN SCOTTSDALE HYUNDAI,Non-Prog,WE2,February 2018,NL,WE,4.645161290,62
Non-Prog,AZ042 EARNHARDT HYUNDAI,Non-Prog,WE2,October 2017,NL,WE,4.918367347,49
Non-Prog,AZ042 EARNHARDT HYUNDAI,Non-Prog,WE2,November 2017,NL,WE,4.798387097,124
Non-Prog,AZ042 EARNHARDT HYUNDAI,Non-Prog,WE2,December 2017,NL,WE,4.714285714,98
Non-Prog,AZ042 EARNHARDT HYUNDAI,Non-Prog,WE2,January 2018,NL,WE,4.806451613,217
Non-Prog,AZ042 EARNHARDT HYUNDAI,Non-Prog,WE2,February 2018,NL,WE,4.798507463,134
Non-Prog,AZ043 EARNHARDT HYUNDAI NORTH SCOTTS,Non-Prog,WE2,October 2017,NL,WE,4.9,50
Non-Prog,AZ043 EARNHARDT HYUNDAI NORTH SCOTTS,Non-Prog,WE2,November 2017,NL,WE,4.770491803,122
Non-Prog,AZ043 EARNHARDT HYUNDAI NORTH SCOTTS,Non-Prog,WE2,December 2017,NL,WE,4.777777778,99
Non-Prog,AZ043 EARNHARDT HYUNDAI NORTH SCOTTS,Non-Prog,WE2,January 2018,NL,WE,4.780991736,242
Non-Prog,AZ043 EARNHARDT HYUNDAI NORTH SCOTTS,Non-Prog,WE2,February 2018,NL,WE,4.877192982,171
Non-Prog,AZ046 AUTONATION HYUNDAI TEMPE,Non-Prog,WE2,October 2017,NL,WE,4.739130435,46
Non-Prog,AZ046 AUTONATION HYUNDAI TEMPE,Non-Prog,WE2,November 2017,NL,WE,4.734042553,94
Non-Prog,AZ046 AUTONATION HYUNDAI TEMPE,Non-Prog,WE2,December 2017,NL,WE,4.723404255,94
Non-Prog,AZ046 AUTONATION HYUNDAI TEMPE,Non-Prog,WE2,January 2018,NL,WE,4.735576923,208
Non-Prog,AZ046 AUTONATION HYUNDAI TEMPE,Non-Prog,WE2,February 2018,NL,WE,4.773049645,141
Non-Prog,AZ047 CAMELBACK HYUNDAI,Non-Prog,WE2,October 2017,NL,WE,4.636363636,22
Non-Prog,AZ047 CAMELBACK HYUNDAI,Non-Prog,WE2,November 2017,NL,WE,4.5625,64
Non-Prog,AZ047 CAMELBACK HYUNDAI,Non-Prog,WE2,December 2017,NL,WE,4.575757576,33
Non-Prog,AZ047 CAMELBACK HYUNDAI,Non-Prog,WE2,January 2018,NL,WE,4.704081633,98
Non-Prog,AZ047 CAMELBACK HYUNDAI,Non-Prog,WE2,February 2018,NL,WE,4.696202532,79
Non-Prog,AZ050 RODEO HYUNDAI,Non-Prog,WE2,October 2017,NL,WE,4.733333333,30
Non-Prog,AZ050 RODEO HYUNDAI,Non-Prog,WE2,November 2017,NL,WE,4.756756757,37
Non-Prog,AZ050 RODEO HYUNDAI,Non-Prog,WE2,December 2017,NL,WE,4.847826087,46
Non-Prog,AZ050 RODEO HYUNDAI,Non-Prog,WE2,January 2018,NL,WE,4.739130435,92
Non-Prog,AZ050 RODEO HYUNDAI,Non-Prog,WE2,February 2018,NL,WE,4.696428571,56
Non-Prog,"CO012 SPRADLEY HYUNDAI, INC.",Non-Prog,WE3,October 2017,NL,WE,4.8,5
Non-Prog,"CO012 SPRADLEY HYUNDAI, INC.",Non-Prog,WE3,November 2017,NL,WE,4.555555556,9
Non-Prog,"CO012 SPRADLEY HYUNDAI, INC.",Non-Prog,WE3,December 2017,NL,WE,4.5,6
Non-Prog,"CO012 SPRADLEY HYUNDAI, INC.",Non-Prog,WE3,January 2018,NL,WE,4.523809524,21
Non-Prog,"CO012 SPRADLEY HYUNDAI, INC.",Non-Prog,WE3,February 2018,NL,WE,4.25,16
Non-Prog,CO018 SHORTLINE HYUNDAI,Non-Prog,WE3,October 2017,NL,WE,4.620689655,29
Non-Prog,CO018 SHORTLINE HYUNDAI,Non-Prog,WE3,November 2017,NL,WE,4.462962963,54
Non-Prog,CO018 SHORTLINE HYUNDAI,Non-Prog,WE3,December 2017,NL,WE,4.536585366,41
Non-Prog,CO018 SHORTLINE HYUNDAI,Non-Prog,WE3,January 2018,NL,WE,4.504347826,115
Non-Prog,CO018 SHORTLINE HYUNDAI,Non-Prog,WE3,February 2018,NL,WE,4.478260870,46
Non-Prog,CO025 PHIL LONG HYUN OF CHAPEL HILLS,Non-Prog,WE3,October 2017,NL,WE,4.5,14
Non-Prog,CO025 PHIL LONG HYUN OF CHAPEL HILLS,Non-Prog,WE3,November 2017,NL,WE,4.528301887,53
Non-Prog,CO025 PHIL LONG HYUN OF CHAPEL HILLS,Non-Prog,WE3,December 2017,NL,WE,4.488372093,43
Non-Prog,CO025 PHIL LONG HYUN OF CHAPEL HILLS,Non-Prog,WE3,January 2018,NL,WE,4.714285714,77
Non-Prog,CO025 PHIL LONG HYUN OF CHAPEL HILLS,Non-Prog,WE3,February 2018,NL,WE,4.771929825,57
Non-Prog,CO027 AUTONATION HYUNDAI 104,Non-Prog,WE3,October 2017,NL,WE,4.5,18
Non-Prog,CO027 AUTONATION HYUNDAI 104,Non-Prog,WE3,November 2017,NL,WE,4.418604651,43
Non-Prog,CO027 AUTONATION HYUNDAI 104,Non-Prog,WE3,December 2017,NL,WE,4.3,40
Non-Prog,CO027 AUTONATION HYUNDAI 104,Non-Prog,WE3,January 2018,NL,WE,4.581081081,74
Non-Prog,CO027 AUTONATION HYUNDAI 104,Non-Prog,WE3,February 2018,NL,WE,4.641509434,53
Non-Prog,CO030 MCDONALD AUTO GROUP HYUNDAI,Non-Prog,WE3,October 2017,NL,WE,4.74,50
Non-Prog,CO030 MCDONALD AUTO GROUP HYUNDAI,Non-Prog,WE3,November 2017,NL,WE,4.616438356,73
Non-Prog,CO030 MCDONALD AUTO GROUP HYUNDAI,Non-Prog,WE3,December 2017,NL,WE,4.666666667,90
Non-Prog,CO030 MCDONALD AUTO GROUP HYUNDAI,Non-Prog,WE3,January 2018,NL,WE,4.633136095,169
Non-Prog,CO030 MCDONALD AUTO GROUP HYUNDAI,Non-Prog,WE3,February 2018,NL,WE,4.696078431,102
Non-Prog,CO032 PLANET HYUNDAI,Non-Prog,WE3,October 2017,NL,WE,4.833333333,12
Non-Prog,CO032 PLANET HYUNDAI,Non-Prog,WE3,November 2017,NL,WE,4.735849057,53
Non-Prog,CO032 PLANET HYUNDAI,Non-Prog,WE3,December 2017,NL,WE,4.543478261,46
Non-Prog,CO032 PLANET HYUNDAI,Non-Prog,WE3,January 2018,NL,WE,4.593023256,86
Non-Prog,CO032 PLANET HYUNDAI,Non-Prog,WE3,February 2018,NL,WE,4.695652174,69
